FeatureID,mz,RT,C,H,O,N,S,P,Cl,Br,B,Se,I,H/C,O/C,N/C,AI-mod,DBE,DBE/C,Formula,ZodiacScore
95,200.2009123,10.07649572,12,25,1,1,0,0,0,0,0,0,0,2.083333333,0.083333333,0.083333333,0,1,0.083333333,C12H25NO,1
96,200.2372915,9.129546887,13,29,0,1,0,0,0,0,0,0,0,2.230769231,0,0.076923077,0,0,0,C13H29N,1
97,201.984939,13.21169623,3,7,5,1,2,0,0,0,0,0,0,2.333333333,1.666666667,0.333333333,0,1,0.333333333,C3H7NO5S2,0.521121121
99,202.143907,5.534681209,10,19,3,1,0,0,0,0,0,0,0,1.9,0.3,0.1,0,2,0.2,C10H19NO3,1
100,202.216575,7.250789725,12,27,1,1,0,0,0,0,0,0,0,2.25,0.083333333,0.083333333,0,0,0,C12H27NO,1
101,205.0172582,13.09046176,3,10,2,4,1,0,0,0,0,0,0,3.333333333,0.666666667,1.333333333,0,1,0.333333333,C3H10N4O2S,0.998398398
102,205.0648691,1.935793877,11,11,1,1,0,1,0,0,0,0,0,1,0.090909091,0.090909091,0.705882353,7.5,0.681818182,C11H11NOP,0.973273273
103,205.0645232,2.248633295,10,14,1,0,1,0,0,0,0,0,0,1.4,0.1,0,0.294117647,4,0.4,C10H14OS,1
104,205.0861897,10.57398637,12,12,3,0,0,0,0,0,0,0,0,1,0.25,0,0.523809524,7,0.583333333,C12H12O3,1
105,207.0176309,13.09026613,8,9,3,0,0,1,0,0,0,0,0,1.125,0.375,0,0.545454545,5,0.625,C8H9O3P,1
106,207.1380204,7.236300867,13,18,2,0,0,0,0,0,0,0,0,1.384615385,0.153846154,0,0.333333333,5,0.384615385,C13H18O2,1
107,207.9262957,0.751106358,3,4,2,1,2,0,1,0,0,0,0,1.333333333,0.666666667,0.333333333,0,2.5,0.833333333,C3H4ClNO2S2,0.506606607
108,207.9854925,0.529697366,6,3,6,1,0,0,0,0,0,0,0,0.5,1,0.166666667,1.25,6,1,C6H3NO6,1
109,208.039479,13.10043966,5,15,3,0,0,2,0,0,0,0,0,3,0.6,0,0,-0.5,-0.1,C5H15O3P2,0.813113113
110,208.9824457,0.744968319,5,6,4,1,2,0,0,0,0,0,0,1.2,0.8,0.2,0,3.5,0.7,C5H6NO4S2,0.996996997
111,209.1537496,9.829754662,13,20,2,0,0,0,0,0,0,0,0,1.538461538,0.153846154,0,0.25,4,0.307692308,C13H20O2,1
112,209.1537469,10.30030802,13,20,2,0,0,0,0,0,0,0,0,1.538461538,0.153846154,0,0.25,4,0.307692308,C13H20O2,1
113,209.1650649,2.858371191,12,20,1,2,0,0,0,0,0,0,0,1.666666667,0.083333333,0.166666667,0.263157895,4,0.333333333,C12H20N2O,1
114,210.1125108,4.014541587,11,15,3,1,0,0,0,0,0,0,0,1.363636364,0.272727273,0.090909091,0.352941176,5,0.454545455,C11H15NO3,1
115,211.9884935,13.13287273,5,7,2,3,1,0,0,0,0,0,0,1.4,0.4,0.6,0,4,0.8,C5H7N3O2S,0.621621622
116,212.0907894,1.028033711,9,13,1,3,1,0,0,0,0,0,0,1.444444444,0.111111111,0.333333333,0.444444444,5,0.555555556,C9H13N3OS,1
117,212.1266437,4.060965421,11,17,3,1,0,0,0,0,0,0,0,1.545454545,0.272727273,0.090909091,0.235294118,4,0.363636364,C11H17NO3,1
118,212.1646713,6.570706944,12,21,2,1,0,0,0,0,0,0,0,1.75,0.166666667,0.083333333,0.15,3,0.25,C12H21NO2,1
119,213.9828996,0.672386385,4,7,5,1,2,0,0,0,0,0,0,1.75,1.25,0.25,0,2,0.5,C4H7NO5S2,0.883983984
120,213.9835437,13.10233437,4,9,3,1,1,2,0,0,0,0,0,2.25,0.75,0.25,0,2,0.5,C4H9NO3P2S,0.999399399
121,214.0043737,0.756758701,6,10,3,1,0,1,0,0,0,0,0,1.666666667,0.5,0.166666667,0.2,3,0.5,C6H10NO3P,0.988688689
122,214.1802743,8.521671068,12,23,2,1,0,0,0,0,0,0,0,1.916666667,0.166666667,0.083333333,0.05,2,0.166666667,C12H23NO2,1
123,214.2530236,9.335120986,14,31,0,1,0,0,0,0,0,0,0,2.214285714,0,0.071428571,0,0,0,C14H31N,1
124,215.1270298,3.418412908,10,16,0,4,0,0,0,0,0,0,0,1.6,0,0.4,0.5,5,0.5,C10H16N4,1
125,215.1758135,4.070331165,11,22,2,2,0,0,0,0,0,0,0,2,0.181818182,0.181818182,0,2,0.181818182,C11H22N2O2,1
126,215.1765421,4.743420255,11,22,2,2,0,0,0,0,0,0,0,2,0.181818182,0.181818182,0,2,0.181818182,C11H22N2O2,1
128,216.1412964,9.271359926,14,17,1,1,0,0,0,0,0,0,0,1.214285714,0.071428571,0.071428571,0.48,7,0.5,C14H17NO,1
129,216.1597477,5.752707832,11,21,3,1,0,0,0,0,0,0,0,1.909090909,0.272727273,0.090909091,0,2,0.181818182,C11H21NO3,1
130,216.1961054,6.718315693,12,25,2,1,0,0,0,0,0,0,0,2.083333333,0.166666667,0.083333333,0,1,0.083333333,C12H25NO2,1
131,217.1049334,0.689947364,10,16,5,0,0,0,0,0,0,0,0,1.6,0.5,0,0.066666667,3,0.3,C10H16O5,0.998898899
132,217.1050443,1.692786191,9,14,1,4,0,0,0,0,0,0,0,1.555555556,0.111111111,0.444444444,0.555555556,5,0.555555556,C9H14N4O,0.9996997
133,217.1051957,4.585824334,10,16,5,0,0,0,0,0,0,0,0,1.6,0.5,0,0.066666667,3,0.3,C10H16O5,1
134,218.1099865,4.662430968,4,11,2,9,0,0,0,0,0,0,0,2.75,0.5,2.25,0,4,1,C4H11N9O2,0.939239239
135,218.1391712,2.654673384,10,19,4,1,0,0,0,0,0,0,0,1.9,0.4,0.1,0,2,0.2,C10H19NO4,1
136,218.2117507,5.467214319,12,27,2,1,0,0,0,0,0,0,0,2.25,0.166666667,0.083333333,0,0,0,C12H27NO2,1
137,219.0786658,3.156438608,12,13,1,1,0,1,0,0,0,0,0,1.083333333,0.083333333,0.083333333,0.631578947,7.5,0.625,C12H13NOP,0.974274274
138,219.1745857,10.55821722,15,22,1,0,0,0,0,0,0,0,0,1.466666667,0.066666667,0,0.310344828,5,0.333333333,C15H22O,1
141,221.1174998,10.01717435,13,16,3,0,0,0,0,0,0,0,0,1.230769231,0.230769231,0,0.391304348,6,0.461538462,C13H16O3,1
142,222.9609754,8.998900188,3,5,8,0,0,1,0,0,0,0,0,1.666666667,2.666666667,0,0,2,0.666666667,C3H5O8P,1
143,222.9608406,13.58839183,3,5,8,0,0,1,0,0,0,0,0,1.666666667,2.666666667,0,0,2,0.666666667,C3H5O8P,1
144,223.096705,7.938442434,12,14,4,0,0,0,0,0,0,0,0,1.166666667,0.333333333,0,0.4,6,0.5,C12H14O4,1
145,223.0967032,8.922843188,12,14,4,0,0,0,0,0,0,0,0,1.166666667,0.333333333,0,0.4,6,0.5,C12H14O4,1
146,223.2061135,10.83161263,15,26,1,0,0,0,0,0,0,0,0,1.733333333,0.066666667,0,0.172413793,3,0.2,C15H26O,1
147,224.1291273,5.539411438,10,19,3,1,0,0,0,0,0,0,0,1.9,0.3,0.1,0,2,0.2,C10H19NO3,0.9996997
148,224.164802,2.807704734,13,21,2,1,0,0,0,0,0,0,0,1.615384615,0.153846154,0.076923077,0.227272727,4,0.307692308,C13H21NO2,1
