FeatureID,mz,RT,DBE,C,H,O,N,S,P,Cl,Br,B,Se,I,H/C,O/C,N/C,AI-mod,DBE,DBE/C,C_log10,H_log10,H/C_log2
8103,379.2472363,8.880184688,6,22,34,5,0,0,0,0,0,0,0,0,1.545454545,0.227272727,0,0.179487179,6,0.272727273,1.342422681,1.531478917,0.628031222
8105,386.1996445,6.852568753,5,19,31,5,1,1,0,0,0,0,0,0,1.631578947,0.263157895,0.052631579,0.068965517,5,0.263157895,1.278753601,1.491361694,0.706268797
8109,418.166836,4.849473896,11,19,23,6,5,0,0,0,0,0,0,0,1.210526316,0.315789474,0.263157895,0.5,11,0.578947368,1.278753601,1.361727836,0.275634443
8112,439.1060472,9.588133579,9,21,26,4,0,3,0,0,0,0,0,0,1.238095238,0.19047619,0,0.25,9,0.428571429,1.322219295,1.414973348,0.308122295
8117,469.2418291,7.111825825,7,24,36,9,0,0,0,0,0,0,0,0,1.5,0.375,0,0.128205128,7,0.291666667,1.380211242,1.556302501,0.584962501
8118,486.2792775,9.320429467,1,21,44,9,1,0,1,0,0,0,0,0,2.095238095,0.428571429,0.047619048,0,1,0.047619048,1.322219295,1.643452676,1.067114196
8119,495.257449,7.466368232,8,26,38,9,0,0,0,0,0,0,0,0,1.461538462,0.346153846,0,0.162790698,8,0.307692308,1.414973348,1.579783597,0.547487796
8120,508.2102473,5.449705132,15,27,29,7,3,0,0,0,0,0,0,0,1.074074074,0.259259259,0.111111111,0.487804878,15,0.555555556,1.431363764,1.462397998,0.103093493
8121,510.2273954,6.841795965,14,27,31,7,3,0,0,0,0,0,0,0,1.148148148,0.259259259,0.111111111,0.43902439,14,0.518518519,1.431363764,1.491361694,0.199308808
8124,520.1731101,5.413863286,17,27,25,8,3,0,0,0,0,0,0,0,0.925925926,0.296296296,0.111111111,0.575,17,0.62962963,1.431363764,1.397940009,-0.111031312
8127,534.1881333,5.979580273,17,28,27,8,3,0,0,0,0,0,0,0,0.964285714,0.285714286,0.107142857,0.547619048,17,0.607142857,1.447158031,1.431363764,-0.05246742
8128,534.1883176,6.132770337,17,28,27,8,3,0,0,0,0,0,0,0,0.964285714,0.285714286,0.107142857,0.547619048,17,0.607142857,1.447158031,1.431363764,-0.05246742
8134,552.1995691,5.31475925,16,28,29,9,3,0,0,0,0,0,0,0,1.035714286,0.321428571,0.107142857,0.487804878,16,0.571428571,1.447158031,1.462397998,0.050626073
8135,566.2156536,5.984394433,16,29,31,9,3,0,0,0,0,0,0,0,1.068965517,0.310344828,0.103448276,0.465116279,16,0.551724138,1.462397998,1.491361694,0.096215315
8137,569.2925221,6.497042381,10,21,36,7,12,0,0,0,0,0,0,0,1.714285714,0.333333333,0.571428571,0.090909091,10,0.476190476,1.322219295,1.556302501,0.777607578
8138,590.2637704,8.603941276,13,25,35,8,9,0,0,0,0,0,0,0,1.4,0.32,0.36,0.375,13,0.52,1.397940009,1.544068044,0.485426827
8141,626.4285591,10.99728607,6,34,59,9,1,0,0,0,0,0,0,0,1.735294118,0.264705882,0.029411765,0.035087719,6,0.176470588,1.531478917,1.770852012,0.795180208
8142,631.2760789,7.468472585,18,34,38,8,4,0,0,0,0,0,0,0,1.117647059,0.235294118,0.117647059,0.461538462,18,0.529411765,1.531478917,1.579783597,0.160464672
8146,655.9187273,10.44910816,6.5,15,25,10,1,2,5,1,0,0,0,0,1.666666667,0.666666667,0.066666667,0,6.5,0.433333333,1.176091259,1.397940009,0.736965594
8167,163.09779,1.407034442,5.5,10,12,1,1,0,0,0,0,0,0,0,1.2,0.1,0.1,0.529411765,5.5,0.55,1,1.079181246,0.263034406
8169,245.0629438,1.863474529,5.5,8,10,6,3,0,0,0,0,0,0,0,1.25,0.75,0.375,0.5,5.5,0.6875,0.903089987,1,0.321928095
8170,297.1844289,10.91860484,9,20,24,2,0,0,0,0,0,0,0,0,1.2,0.1,0,0.421052632,9,0.45,1.301029996,1.380211242,0.263034406
8172,347.1068776,0.947388335,6,12,20,4,4,0,2,0,0,0,0,0,1.666666667,0.333333333,0.333333333,0.25,6,0.5,1.079181246,1.301029996,0.736965594
8176,422.2165293,7.714089023,5,20,33,7,1,0,0,0,0,0,0,0,1.65,0.35,0.05,0.064516129,5,0.25,1.301029996,1.51851394,0.722466024
8178,485.3430101,7.228308867,0,22,48,9,2,0,0,0,0,0,0,0,2.181818182,0.409090909,0.090909091,0,0,0,1.342422681,1.681241237,1.125530882
8186,565.3116799,8.130015728,6,27,46,9,2,0,0,0,0,0,0,0,1.703703704,0.333333333,0.074074074,0.024390244,6,0.222222222,1.431363764,1.662757832,0.768674454
8189,638.3626119,8.1294856,11,31,49,6,7,0,0,0,0,0,0,0,1.580645161,0.193548387,0.225806452,0.214285714,11,0.35483871,1.491361694,1.69019608,0.660513533
8190,646.4376782,8.027814656,5,31,59,9,5,0,0,0,0,0,0,0,1.903225806,0.290322581,0.161290323,0,5,0.161290323,1.491361694,1.770852012,0.928446739
8191,660.4537642,8.622384667,5,32,61,9,5,0,0,0,0,0,0,0,1.90625,0.28125,0.15625,0,5,0.15625,1.505149978,1.785329835,0.930737338
8195,718.4955057,9.217077779,5,35,67,10,5,0,0,0,0,0,0,0,1.914285714,0.285714286,0.142857143,0,5,0.142857143,1.544068044,1.826074803,0.936806173
8200,263.1274798,2.407877899,8,11,14,2,6,0,0,0,0,0,0,0,1.272727273,0.181818182,0.545454545,1,8,0.727272727,1.041392685,1.146128036,0.347923304
8206,377.1345875,4.204857217,10,18,20,7,2,0,0,0,0,0,0,0,1.111111111,0.388888889,0.111111111,0.44,10,0.555555556,1.255272505,1.301029996,0.152003093
8218,184.1333397,2.709532728,3,10,17,2,1,0,0,0,0,0,0,0,1.7,0.2,0.1,0.1875,3,0.3,1,1.230448921,0.765534746
8219,186.0714226,3.501456206,4,8,12,2,1,0,1,0,0,0,0,0,1.5,0.25,0.125,0.4,4,0.5,0.903089987,1.079181246,0.584962501
8221,231.1743493,8.398684898,6,16,22,1,0,0,0,0,0,0,0,0,1.375,0.0625,0,0.35483871,6,0.375,1.204119983,1.342422681,0.459431619
8224,250.0640552,1.088140257,3.5,8,13,5,2,1,0,0,0,0,0,0,1.625,0.625,0.25,0,3.5,0.4375,0.903089987,1.113943352,0.700439718
8225,252.1596208,6.066159628,5,14,21,3,1,0,0,0,0,0,0,0,1.5,0.214285714,0.071428571,0.260869565,5,0.357142857,1.146128036,1.322219295,0.584962501
8226,262.1638909,1.075478299,2,12,23,5,1,0,0,0,0,0,0,0,1.916666667,0.416666667,0.083333333,0,2,0.166666667,1.079181246,1.361727836,0.938599456
8229,280.1541919,1.149210612,7,11,17,2,7,0,0,0,0,0,0,0,1.545454545,0.181818182,0.636363636,0.833333333,7,0.636363636,1.041392685,1.230448921,0.628031222
8231,284.0985103,0.943106092,7,10,13,5,5,0,0,0,0,0,0,0,1.3,0.5,0.5,0.8,7,0.7,1,1.113943352,0.378511623
8233,299.2000149,7.670157989,8,20,26,2,0,0,0,0,0,0,0,0,1.3,0.1,0,0.368421053,8,0.4,1.301029996,1.414973348,0.378511623
8234,299.2000593,8.079614875,8,20,26,2,0,0,0,0,0,0,0,0,1.3,0.1,0,0.368421053,8,0.4,1.301029996,1.414973348,0.378511623
8236,321.1546836,3.948868338,8,15,20,4,4,0,0,0,0,0,0,0,1.333333333,0.266666667,0.266666667,0.444444444,8,0.533333333,1.176091259,1.301029996,0.415037499
8237,321.2061298,5.211107504,1,16,32,4,0,1,0,0,0,0,0,0,2,0.25,0,0,1,0.0625,1.204119983,1.505149978,1
8238,325.2370923,8.852422651,4,19,32,4,0,0,0,0,0,0,0,0,1.684210526,0.210526316,0,0.117647059,4,0.210526316,1.278753601,1.505149978,0.752072486
8240,329.2110129,7.395297984,8,21,28,3,0,0,0,0,0,0,0,0,1.333333333,0.142857143,0,0.333333333,8,0.380952381,1.322219295,1.447158031,0.415037499
8244,341.1452708,2.384165053,7,14,20,6,4,0,0,0,0,0,0,0,1.428571429,0.428571429,0.285714286,0.285714286,7,0.5,1.146128036,1.301029996,0.514573173
8246,353.1725386,9.020198873,11,22,24,4,0,0,0,0,0,0,0,0,1.090909091,0.181818182,0,0.45,11,0.5,1.342422681,1.380211242,0.125530882
8247,359.221232,8.816979519,8,22,30,4,0,0,0,0,0,0,0,0,1.363636364,0.181818182,0,0.3,8,0.363636364,1.342422681,1.477121255,0.447458977
8248,359.2583876,9.763283543,7,23,34,3,0,0,0,0,0,0,0,0,1.47826087,0.130434783,0,0.255813953,7,0.304347826,1.361727836,1.531478917,0.563900886
8251,367.3362429,12.0865622,7,27,42,0,0,0,0,0,0,0,0,0,1.555555556,0,0,0.259259259,7,0.259259259,1.431363764,1.62324929,0.637429921
8253,369.2044536,10.4240127,10,23,28,4,0,0,0,0,0,0,0,0,1.217391304,0.173913043,0,0.380952381,10,0.434782609,1.361727836,1.447158031,0.283792966
8255,375.1296768,2.842867076,11,17,18,6,4,0,0,0,0,0,0,0,1.058823529,0.352941176,0.235294118,0.6,11,0.647058824,1.230448921,1.255272505,0.08246216
8258,390.2331911,9.374227439,8,21,32,2,3,0,1,0,0,0,0,0,1.523809524,0.095238095,0.142857143,0.3125,8,0.380952381,1.322219295,1.505149978,0.607682577
8261,403.1320192,8.051994823,11,21,23,6,0,0,1,0,0,0,0,0,1.095238095,0.285714286,0,0.441176471,11,0.523809524,1.322219295,1.361727836,0.131244533
8262,403.1333822,8.152542619,11,21,23,6,0,0,1,0,0,0,0,0,1.095238095,0.285714286,0,0.441176471,11,0.523809524,1.322219295,1.361727836,0.131244533
8266,422.2687631,8.021792135,11,27,35,3,1,0,0,0,0,0,0,0,1.296296296,0.111111111,0.037037037,0.367346939,11,0.407407407,1.431363764,1.544068044,0.374395514
8276,449.1184269,9.680878101,11,22,27,4,0,0,3,0,0,0,0,0,1.227272727,0.181818182,0,0.441176471,11,0.5,1.342422681,1.431363764,0.295455883
8277,451.2690801,5.83155946,7,25,38,7,0,0,0,0,0,0,0,0,1.52,0.28,0,0.162790698,7,0.28,1.397940009,1.579783597,0.604071324
8278,457.2352047,10.15736386,6,23,37,7,0,0,1,0,0,0,0,0,1.608695652,0.304347826,0,0.108108108,6,0.260869565,1.361727836,1.568201724,0.685891409
8279,458.1290739,1.515138479,9,19,23,12,1,0,0,0,0,0,0,0,1.210526316,0.631578947,0.052631579,0.208333333,9,0.473684211,1.278753601,1.361727836,0.275634443
8280,463.2460779,9.635135025,4,22,39,8,0,0,1,0,0,0,0,0,1.772727273,0.363636364,0,0,4,0.181818182,1.342422681,1.591064607,0.8259706
8282,466.222003,5.830290129,13,27,31,6,1,0,0,0,0,0,0,0,1.148148148,0.222222222,0.037037037,0.413043478,13,0.481481481,1.431363764,1.491361694,0.199308808
8284,471.2950991,9.855923964,5,25,42,8,0,0,0,0,0,0,0,0,1.68,0.32,0,0.047619048,5,0.2,1.397940009,1.62324929,0.748461233
8285,477.2266084,8.581347447,5,22,37,9,0,0,1,0,0,0,0,0,1.681818182,0.409090909,0,0,5,0.227272727,1.342422681,1.568201724,0.750021747
8287,480.236691,7.013859663,13,28,33,6,1,0,0,0,0,0,0,0,1.178571429,0.214285714,0.035714286,0.395833333,13,0.464285714,1.447158031,1.51851394,0.237039198
8289,483.2578092,9.062662299,7,25,38,9,0,0,0,0,0,0,0,0,1.52,0.36,0,0.12195122,7,0.28,1.397940009,1.579783597,0.604071324
8290,483.2580414,9.231344511,7,25,38,9,0,0,0,0,0,0,0,0,1.52,0.36,0,0.12195122,7,0.28,1.397940009,1.579783597,0.604071324
8298,511.3036459,13.10025757,2,24,47,9,0,0,1,0,0,0,0,0,1.958333333,0.375,0,0,2,0.083333333,1.380211242,1.672097858,0.969626351
8302,523.251676,8.142487503,10,23,34,8,6,0,0,0,0,0,0,0,1.47826087,0.347826087,0.260869565,0.230769231,10,0.434782609,1.361727836,1.531478917,0.563900886
8306,531.272353,9.911825337,6,26,43,9,0,0,1,0,0,0,0,0,1.653846154,0.346153846,0,0.048780488,6,0.230769231,1.414973348,1.633468456,0.725825037
8310,544.3369587,10.29072523,5,28,50,7,1,0,1,0,0,0,0,0,1.785714286,0.25,0.035714286,0.022222222,5,0.178571429,1.447158031,1.698970004,0.836501268
8311,547.2879064,10.03210848,10,30,43,7,0,0,1,0,0,0,0,0,1.433333333,0.233333333,0,0.235294118,10,0.333333333,1.477121255,1.633468456,0.519374159
8313,548.2731963,9.981533861,10,29,42,7,1,0,1,0,0,0,0,0,1.448275862,0.24137931,0.034482759,0.234042553,10,0.344827586,1.462397998,1.62324929,0.534336428
8314,548.2949973,9.916166056,6,23,42,8,5,0,1,0,0,0,0,0,1.826086957,0.347826087,0.217391304,0,6,0.260869565,1.361727836,1.62324929,0.868755467
8315,553.2543865,9.92320864,11,28,38,8,2,0,0,0,0,0,0,0,1.357142857,0.285714286,0.071428571,0.272727273,11,0.392857143,1.447158031,1.579783597,0.440572591
8321,586.2800962,6.988618418,8,27,43,9,3,1,0,0,0,0,0,0,1.592592593,0.333333333,0.111111111,0.054054054,8,0.296296296,1.431363764,1.633468456,0.671377253
8322,586.2796581,7.009232901,8,27,43,9,3,1,0,0,0,0,0,0,1.592592593,0.333333333,0.111111111,0.054054054,8,0.296296296,1.431363764,1.633468456,0.671377253
8325,598.2224491,8.084038442,4.5,25,44,10,1,0,0,0,1,0,0,0,1.76,0.4,0.04,0,4.5,0.18,1.397940009,1.643452676,0.815575429
8335,615.4053337,9.058437315,14,40,54,5,0,0,0,0,0,0,0,0,1.35,0.125,0,0.306666667,14,0.35,1.602059991,1.73239376,0.432959407
8338,639.4056024,11.75869122,16,42,54,5,0,0,0,0,0,0,0,0,1.285714286,0.119047619,0,0.341772152,16,0.380952381,1.62324929,1.73239376,0.36257008
8339,640.3267578,8.840019616,9,31,49,9,3,1,0,0,0,0,0,0,1.580645161,0.290322581,0.096774194,0.088888889,9,0.290322581,1.491361694,1.69019608,0.660513533
8340,641.4201801,10.26027904,15,42,56,5,0,0,0,0,0,0,0,0,1.333333333,0.119047619,0,0.316455696,15,0.357142857,1.62324929,1.748188027,0.415037499
8341,651.3589508,9.300405674,5,31,54,14,0,0,0,0,0,0,0,0,1.741935484,0.451612903,0,0,5,0.161290323,1.491361694,1.73239376,0.800691192
8342,657.4152329,9.673246848,15,42,56,6,0,0,0,0,0,0,0,0,1.333333333,0.142857143,0,0.307692308,15,0.357142857,1.62324929,1.748188027,0.415037499
8343,657.4150529,9.729558867,15,42,56,6,0,0,0,0,0,0,0,0,1.333333333,0.142857143,0,0.307692308,15,0.357142857,1.62324929,1.748188027,0.415037499
8344,664.3541525,8.375012153,6,31,53,14,1,0,0,0,0,0,0,0,1.709677419,0.451612903,0.032258065,0,6,0.193548387,1.491361694,1.72427587,0.773724144
8346,675.4255599,8.86245271,14,42,58,7,0,0,0,0,0,0,0,0,1.380952381,0.166666667,0,0.272727273,14,0.333333333,1.62324929,1.763427994,0.465663572
8347,675.4259874,8.98842641,14,42,58,7,0,0,0,0,0,0,0,0,1.380952381,0.166666667,0,0.272727273,14,0.333333333,1.62324929,1.763427994,0.465663572
8352,703.420931,11.06964082,15,43,58,8,0,0,0,0,0,0,0,0,1.348837209,0.186046512,0,0.282051282,15,0.348837209,1.633468456,1.763427994,0.43171624
8354,709.4096473,10.52392043,4,35,65,10,0,1,1,0,0,0,0,0,1.857142857,0.285714286,0,0,4,0.114285714,1.544068044,1.812913357,0.893084796
8358,735.4251898,10.66082888,5,37,67,10,0,1,1,0,0,0,0,0,1.810810811,0.27027027,0,0,5,0.135135135,1.568201724,1.826074803,0.856635825
8368,776.4615355,11.41093995,11,42,65,12,1,0,0,0,0,0,0,0,1.547619048,0.285714286,0.023809524,0.128571429,11,0.261904762,1.62324929,1.812913357,0.630050391
8371,783.4307666,12.41586319,11,42,64,12,0,0,0,0,0,0,0,0,1.523809524,0.285714286,0,0.138888889,11,0.261904762,1.62324929,1.806179974,0.607682577
8382,807.4308064,11.72602059,13,44,64,12,0,0,0,0,0,0,0,0,1.454545455,0.272727273,0,0.184210526,13,0.295454545,1.643452676,1.806179974,0.540568382
8386,818.5048085,10.83718372,11,45,71,12,1,0,0,0,0,0,0,0,1.577777778,0.266666667,0.022222222,0.118421053,11,0.244444444,1.653212514,1.851258349,0.657894023
8387,818.5054154,10.86572328,11,45,71,12,1,0,0,0,0,0,0,0,1.577777778,0.266666667,0.022222222,0.118421053,11,0.244444444,1.653212514,1.851258349,0.657894023
8388,820.5196627,10.82490125,10,45,73,12,1,0,0,0,0,0,0,0,1.622222222,0.266666667,0.022222222,0.092105263,10,0.222222222,1.653212514,1.86332286,0.697971462
8390,822.3689823,6.211542908,9,36,59,16,3,1,0,0,0,0,0,0,1.638888889,0.444444444,0.083333333,0,9,0.25,1.556302501,1.770852012,0.712718048
8391,822.3691203,6.348798994,9,36,59,16,3,1,0,0,0,0,0,0,1.638888889,0.444444444,0.083333333,0,9,0.25,1.556302501,1.770852012,0.712718048
8398,843.4973224,10.66644879,13,46,70,12,2,0,0,0,0,0,0,0,1.52173913,0.260869565,0.043478261,0.157894737,13,0.282608696,1.662757832,1.84509804,0.60572106
8413,183.1177191,7.031837405,8,14,14,0,0,0,0,0,0,0,0,0,1,0,0,0.571428571,8,0.571428571,1.146128036,1.146128036,0
8415,202.0826575,1.018778653,4,7,11,4,3,0,0,0,0,0,0,0,1.571428571,0.571428571,0.428571429,0.25,4,0.571428571,0.84509804,1.041392685,0.652076696
8416,204.0861555,1.888326977,3,8,13,5,1,0,0,0,0,0,0,0,1.625,0.625,0.125,0,3,0.375,0.903089987,1.113943352,0.700439718
8417,216.0852842,0.908737814,4.5,7,11,4,4,0,0,0,0,0,0,0,1.571428571,0.571428571,0.571428571,0.5,4.5,0.642857143,0.84509804,1.041392685,0.652076696
8419,219.1314456,1.663079524,2,9,19,2,2,0,1,0,0,0,0,0,2.111111111,0.222222222,0.222222222,0,2,0.222222222,0.954242509,1.278753601,1.078002512
8420,224.0625237,1.032125644,4,7,11,4,3,0,0,0,0,0,0,0,1.571428571,0.571428571,0.428571429,0.25,4,0.571428571,0.84509804,1.041392685,0.652076696
8422,243.2318944,11.6365069,1,15,30,2,0,0,0,0,0,0,0,0,2,0.133333333,0,0,1,0.066666667,1.176091259,1.477121255,1
8425,248.093465,2.584123364,3,10,19,2,1,0,2,0,0,0,0,0,1.9,0.2,0.1,0.083333333,3,0.3,1,1.278753601,0.925999419
8426,248.2114984,6.135653681,0.5,12,27,3,2,0,0,0,0,0,0,0,2.25,0.25,0.166666667,0,0.5,0.041666667,1.079181246,1.431363764,1.169925001
8427,269.2473549,11.65196503,2,17,32,2,0,0,0,0,0,0,0,0,1.882352941,0.117647059,0,0.0625,2,0.117647059,1.230448921,1.505149978,0.912537159
8429,276.1800579,2.359280306,2,13,25,5,1,0,0,0,0,0,0,0,1.923076923,0.384615385,0.076923077,0,2,0.153846154,1.113943352,1.397940009,0.943416472
8438,305.2103785,11.47112372,6,19,28,3,0,0,0,0,0,0,0,0,1.473684211,0.157894737,0,0.257142857,6,0.315789474,1.278753601,1.447158031,0.559427409
8440,324.0600691,0.838491331,5,9,14,8,3,0,1,0,0,0,0,0,1.555555556,0.888888889,0.333333333,0,5,0.555555556,0.954242509,1.146128036,0.637429921
8441,325.200684,9.068726293,5,18,28,5,0,0,0,0,0,0,0,0,1.555555556,0.277777778,0,0.161290323,5,0.277777778,1.255272505,1.447158031,0.637429921
8444,354.2487093,6.326451096,0,16,35,7,1,0,0,0,0,0,0,0,2.1875,0.4375,0.0625,0,0,0,1.204119983,1.544068044,1.129283017
8452,377.1360091,5.101086049,10,18,20,7,2,0,0,0,0,0,0,0,1.111111111,0.388888889,0.111111111,0.44,10,0.555555556,1.255272505,1.301029996,0.152003093
8455,385.3793521,12.14093085,1,23,48,2,2,0,0,0,0,0,0,0,2.086956522,0.086956522,0.086956522,0,1,0.043478261,1.361727836,1.681241237,1.061400545
8457,391.2478578,6.735954271,7,23,34,5,0,0,0,0,0,0,0,0,1.47826087,0.217391304,0,0.219512195,7,0.304347826,1.361727836,1.531478917,0.563900886
8462,419.1892602,4.472513291,5,19,30,10,0,0,0,0,0,0,0,0,1.578947368,0.526315789,0,0,5,0.263157895,1.278753601,1.477121255,0.658963082
8463,422.1612797,3.931994541,9,21,29,4,1,0,2,0,0,0,0,0,1.380952381,0.19047619,0.047619048,0.34375,9,0.428571429,1.322219295,1.462397998,0.465663572
8464,422.7842075,8.327032058,2,4,9,3,0,7,3,0,0,0,0,0,2.25,0.75,0,0,2,0.5,0.602059991,0.954242509,1.169925001
8467,424.2707326,9.772598437,6,23,37,6,1,0,0,0,0,0,0,0,1.608695652,0.260869565,0.043478261,0.131578947,6,0.260869565,1.361727836,1.568201724,0.685891409
8472,450.2610512,9.510037622,3,21,40,7,1,0,1,0,0,0,0,0,1.904761905,0.333333333,0.047619048,0,3,0.142857143,1.322219295,1.602059991,0.929610672
8474,466.2916959,9.235933561,2,22,44,7,1,0,1,0,0,0,0,0,2,0.318181818,0.045454545,0,2,0.090909091,1.342422681,1.643452676,1
8475,473.3102105,9.708990066,4,25,44,8,0,0,0,0,0,0,0,0,1.76,0.32,0,0,4,0.16,1.397940009,1.643452676,0.815575429
8479,485.2879792,13.09152545,1,22,45,9,0,0,1,0,0,0,0,0,2.045454545,0.409090909,0,0,1,0.045454545,1.342422681,1.653212514,1.032421477
8483,507.2711658,10.80181401,9,26,38,8,2,0,0,0,0,0,0,0,1.461538462,0.307692308,0.076923077,0.2,9,0.346153846,1.414973348,1.579783597,0.547487796
8484,523.2661277,9.780206407,10,29,40,7,0,0,0,0,0,0,0,0,1.379310345,0.24137931,0,0.254901961,10,0.344827586,1.462397998,1.602059991,0.4639471
8485,532.3069047,8.415835947,5,26,46,8,1,0,1,0,0,0,0,0,1.769230769,0.307692308,0.038461538,0,5,0.192307692,1.414973348,1.662757832,0.823122238
8486,532.3390212,10.06415803,4,27,50,7,1,0,1,0,0,0,0,0,1.851851852,0.259259259,0.037037037,0,4,0.148148148,1.431363764,1.698970004,0.888968688
8491,540.3073004,9.648242316,7,28,46,7,1,0,1,0,0,0,0,0,1.642857143,0.25,0.035714286,0.111111111,7,0.25,1.447158031,1.662757832,0.716207034
8492,542.3902567,8.00587305,5,27,51,6,5,0,0,0,0,0,0,0,1.888888889,0.222222222,0.185185185,0,5,0.185185185,1.431363764,1.707570176,0.91753784
8507,586.2775568,7.142582844,8,27,43,9,3,1,0,0,0,0,0,0,1.592592593,0.333333333,0.111111111,0.054054054,8,0.296296296,1.431363764,1.633468456,0.671377253
8509,586.4170178,7.987244318,5,29,55,7,5,0,0,0,0,0,0,0,1.896551724,0.24137931,0.172413793,0,5,0.172413793,1.462397998,1.740362689,0.923378718
8512,592.3250221,6.361248882,5,28,50,10,1,0,1,0,0,0,0,0,1.785714286,0.357142857,0.035714286,0,5,0.178571429,1.447158031,1.698970004,0.836501268
8515,594.2953058,9.506806153,11,25,39,8,9,0,0,0,0,0,0,0,1.56,0.32,0.36,0.208333333,11,0.44,1.397940009,1.591064607,0.641546029
8516,595.2723565,6.402433099,10,29,44,7,2,0,2,0,0,0,0,0,1.517241379,0.24137931,0.068965517,0.209302326,10,0.344827586,1.462397998,1.643452676,0.601450623
8517,597.3944438,10.36316557,15,40,52,4,0,0,0,0,0,0,0,0,1.3,0.1,0,0.342105263,15,0.375,1.602059991,1.716003344,0.378511623
8518,599.3874176,10.09391604,19,43,50,2,0,0,0,0,0,0,0,0,1.162790698,0.046511628,0,0.428571429,19,0.441860465,1.633468456,1.698970004,0.217591435
8519,599.4097304,9.690559959,14,40,54,4,0,0,0,0,0,0,0,0,1.35,0.1,0,0.315789474,14,0.35,1.602059991,1.73239376,0.432959407
8520,599.4134287,10.01791368,14,40,54,4,0,0,0,0,0,0,0,0,1.35,0.1,0,0.315789474,14,0.35,1.602059991,1.73239376,0.432959407
8521,600.4325899,8.684782942,5,30,57,7,5,0,0,0,0,0,0,0,1.9,0.233333333,0.166666667,0,5,0.166666667,1.477121255,1.755874856,0.925999419
8532,617.2612957,6.270900921,18,33,36,8,4,0,0,0,0,0,0,0,1.090909091,0.242424242,0.121212121,0.48,18,0.545454545,1.51851394,1.556302501,0.125530882
8533,617.3789934,10.56235391,19,41,48,3,2,0,0,0,0,0,0,0,1.170731707,0.073170732,0.048780488,0.44,19,0.463414634,1.612783857,1.681241237,0.227410496
8538,625.479282,12.59502788,5,35,64,7,2,0,0,0,0,0,0,0,1.828571429,0.2,0.057142857,0.016949153,5,0.142857143,1.544068044,1.806179974,0.870716983
8541,630.4433487,9.309435935,5,31,59,8,5,0,0,0,0,0,0,0,1.903225806,0.258064516,0.161290323,0,5,0.161290323,1.491361694,1.770852012,0.928446739
8544,639.4056035,11.99515649,16,42,54,5,0,0,0,0,0,0,0,0,1.285714286,0.119047619,0,0.341772152,16,0.380952381,1.62324929,1.73239376,0.36257008
8546,647.4612091,12.74255504,5,35,64,7,2,0,0,0,0,0,0,0,1.828571429,0.2,0.057142857,0.016949153,5,0.142857143,1.544068044,1.806179974,0.870716983
8549,655.3998137,10.28869854,16,42,54,6,0,0,0,0,0,0,0,0,1.285714286,0.142857143,0,0.333333333,16,0.380952381,1.62324929,1.73239376,0.36257008
8550,659.3868211,12.13626045,15,41,55,5,0,0,1,0,0,0,0,0,1.341463415,0.12195122,0,0.32,15,0.365853659,1.612783857,1.740362689,0.423807709
8552,667.4565024,12.10938201,7,36,62,9,2,0,0,0,0,0,0,0,1.722222222,0.25,0.055555556,0.050847458,7,0.194444444,1.556302501,1.792391689,0.784271309
8554,673.4096263,10.23249302,15,42,56,7,0,0,0,0,0,0,0,0,1.333333333,0.166666667,0,0.298701299,15,0.357142857,1.62324929,1.748188027,0.415037499
8556,680.5085687,11.4387783,6,39,69,8,1,0,0,0,0,0,0,0,1.769230769,0.205128205,0.025641026,0.044117647,6,0.153846154,1.591064607,1.838849091,0.823122238
8558,693.3806004,10.30607846,5,34,61,10,0,1,1,0,0,0,0,0,1.794117647,0.294117647,0,0,5,0.147058824,1.531478917,1.785329835,0.843274496
8560,695.395437,10.51679686,4,34,63,10,0,1,1,0,0,0,0,0,1.852941176,0.294117647,0,0,4,0.117647059,1.531478917,1.799340549,0.889817082
8562,703.4021278,10.72775567,11,39,58,11,0,0,0,0,0,0,0,0,1.487179487,0.282051282,0,0.164179104,11,0.282051282,1.591064607,1.763427994,0.572578776
8564,703.4573285,9.974387257,14,44,62,7,0,0,0,0,0,0,0,0,1.409090909,0.159090909,0,0.259259259,14,0.318181818,1.643452676,1.792391689,0.494764692
8565,705.3813506,10.48601292,6,35,61,10,0,1,1,0,0,0,0,0,1.742857143,0.285714286,0,0,6,0.171428571,1.544068044,1.785329835,0.801454321
8567,714.5145288,12.21021966,5,39,71,10,1,0,0,0,0,0,0,0,1.820512821,0.256410256,0.025641026,0,5,0.128205128,1.591064607,1.851258349,0.864344901
8568,719.3972903,10.55414437,6,36,63,10,0,1,1,0,0,0,0,0,1.75,0.277777778,0,0,6,0.166666667,1.556302501,1.799340549,0.807354922
