SampleID,Pn_multiseries_A_DOM_I_t,Pn_multiseries_A_DOM_II_t,Pn_multiseries_B_DOM_I_t,Pn_multiseries_B_DOM_II_t,Pn_delicatissima_A_DOM_I_t,Pn_delicatissima_A_DOM_II_t,Pn_delicatissima_B_DOM_I_t,Pn_delicatissima_B_DOM_II_t,Pn_subpacifica_A_DOM_I_t,Pn_subpacifica_A_DOM_II_t,Pn_subpacifica_B_DOM_I_t,Pn_subpacifica_B_DOM_II_t,Pn_galaxiae_A_DOM_I_t,Pn_galaxiae_A_DOM_II_t,Pn_galaxiae_B_DOM_I_t,Pn_galaxiae_B_DOM_II_t,Pn_hasleana_A_DOM_I_t,Pn_hasleana_A_DOM_II_t,Pn_hasleana_B_DOM_I_t,Pn_hasleana_B_DOM_II_t,Pn_multiseries_A_Unfil_I_t,Pn_multiseries_A_Unfil_II_t,Pn_multiseries_B_Unfil_I_t,Pn_multiseries_B_Unfil_II_t,Pn_delicatissima_A_Unfil_I_t,Pn_delicatissima_A_Unfil_II_t,Pn_delicatissima_B_Unfil_I_t,Pn_delicatissima_B_Unfil_II_t,Pn_subpacifica_A_Unfil_I_t,Pn_subpacifica_A_Unfil_II_t,Pn_subpacifica_B_Unfil_I_t,Pn_subpacifica_B_Unfil_II_t,Pn_galaxiae_A_Unfil_I_t,Pn_galaxiae_A_Unfil_II_t,Pn_galaxiae_B_Unfil_I_t,Pn_galaxiae_B_Unfil_II_t,Pn_hasleana_A_Unfil_I_t,Pn_hasleana_A_Unfil_II_t,Pn_hasleana_B_Unfil_I_t,Pn_hasleana_B_Unfil_II_t
7829,0.009154362,0.010937128,0.009772566,0.00879784,0.01310526,0.01490847,0.015084438,0.0170107,0.018070294,0.016484587,0.018178817,0.016843124,0.009710971,0.006519249,0.010809651,0.010335947,0.009565709,0.007739586,0.011514333,0.011441141,0.009813414,0.009502774,0.004110973,0.002601925,0.004219017,0.003057782,0.002325943,0.001936493,0.015249066,0.016414695,0.016871189,0.018070959,0.002634391,0.003714844,0.004483317,0.005431417,0.002204543,0.002929168,0.004732881,0.001711725
7830,0.007042785,0.007280174,0.007771822,0.008729372,0.00653457,0.006678373,0.006752829,0.004711705,0.0041473,0.005558805,0.004230852,0.004381794,0.023515015,0.025916662,0.037532631,0.038620674,0.026969656,0.028666777,0.021396024,0.020397541,0.003563713,0.003674243,0.003714844,0.002269363,0.0025807,0,0.002242768,0.000734847,0.002898279,0.004847699,0.003549655,0.003124105,0.006107411,0.010583014,0.005585725,0.006164453,0.013351801,0.011637573,0.010802664,0.008336763
7831,0.012635367,0.008455868,0.010412008,0.007784679,0.015048026,0.016308666,0.019527864,0.017742408,0.018148034,0.016775083,0.018724689,0.017674686,0.009148898,0.009375637,0.01117686,0.010746927,0.007416266,0.007855016,0.013044142,0.012345434,0.0100584,0.00911056,0.0041473,0.003005,0.00309193,0.001216553,0.00214243,0.00195704,0.014530377,0.016422248,0.017717275,0.018219707,0.00190788,0.003405884,0.002280353,0.00265895,0.00234521,0.00143875,0.003577716,0.001822088
7832,0.016219219,0.016565419,0.010372553,0.009602231,0.010712348,0.01204832,0.013702837,0.012386236,0.018852403,0.018599217,0.017375885,0.018303918,0.011230062,0.012409952,0.008631445,0.008444033,0.008994564,0.008590798,0.013614347,0.014135923,0.01003122,0.01184899,0.00305451,0.002996669,0.003949694,0.00459349,0.001860109,0.002905172,0.016775679,0.017352902,0.018162193,0.017229898,0.004494456,0.006826472,0.003714844,0.004254422,0.004806264,0.003464109,0.00174356,0.001987462
7833,0,0,0,0.00276948,0.009423515,0.010932143,0.009311418,0.006426552,0,0,0,0,0.027184757,0.027620626,0.025562107,0.02788061,0.021801108,0.023629281,0.025823772,0.026902576,0.000919239,0,0,0,0.003821004,0.002949581,0.004242653,0.003080589,0,0,0,0,0.008584976,0.012967399,0.00740277,0.008689183,0.014699951,0.012267133,0.010633873,0.008637237
7834,0.01755593,0.016627732,0.011388091,0.011783905,0.008877053,0.012398422,0.012326909,0.013134722,0.019026053,0.018395167,0.017716908,0.017620219,0.012237503,0.012196736,0.00943942,0.00879784,0.009985155,0.009455298,0.014129447,0.014229219,0.00769423,0.007071127,0.003090312,0.004266159,0.002835493,0.004289535,0.002379078,0.00161555,0.016244298,0.018773423,0.016552825,0.016155981,0.002202273,0.004878544,0.002202273,0.005167227,0.003646925,0.002306515,0.002794641,0.001624808
7835,0.007252649,0.006655874,0.00756314,0.005385191,0.017825281,0.01687273,0.017150039,0.018403022,0.0110663,0.012872107,0.010609487,0.010445763,0.014076224,0.015902525,0.003095162,0.004604362,0.003125705,0.002831964,0.011730572,0.011301524,0.002400002,0.002308681,0.002177156,0.001655295,0.005029932,0.005513647,0.00592456,0.00674542,0.009311418,0.009965103,0.008461779,0.009460585,0.005079392,0.005709672,0.005558805,0.005310392,0.0014,0.001208305,0.001216553,0.000817313
7836,0.019568926,0.020309744,0.010852816,0.010762317,0.016671825,0.017066496,0.019872896,0.017668319,0.024627111,0.023341421,0.021813493,0.02212539,0.016529727,0.016508718,0.011454944,0.009534294,0.012023184,0.011539624,0.018776166,0.017266517,0.013983052,0.012468242,0.005540786,0.003741666,0.0060828,0.006473066,0.004049702,0.004242653,0.019572964,0.021806407,0.021014519,0.02173291,0.004868284,0.008160973,0.007483385,0.007861379,0.00689933,0.006855708,0.003885882,0.004427203
7837,0.014931094,0.015117421,0.009894604,0.010383779,0.014963279,0.018468454,0.019694927,0.019660259,0.01919326,0.019159721,0.019346697,0.017308955,0.014951611,0.014870787,0.009332874,0.00933823,0.009731546,0.009777681,0.0165624,0.017204598,0.010500431,0.011130414,0.004549741,0.001606239,0.005639179,0.006000036,0.001612452,0.003872993,0.015300107,0.018231561,0.017792201,0.016672605,0.004701081,0.007423006,0.005890705,0.006978595,0.00592456,0.005839554,0.004438483,0.003072463
7838,0.012926109,0.005830985,0.007880437,0.006587915,0.013564302,0.017227343,0.017119014,0.019034121,0.018715552,0.017713351,0.018348918,0.018720388,0.010709967,0.009295294,0.011788275,0.011093739,0.009570935,0.009241344,0.012765886,0.012740635,0.010453324,0.010888282,0.003507143,0.001652272,0.006245039,0.002439265,0.002745909,0.002315169,0.014802669,0.01781501,0.018809831,0.019985925,0.002061554,0.002118964,0.003376395,0.005779305,0.002877503,0.002800004,0.006292895,0.003687826
7839,0.010728626,0.010520223,0.007746044,0.009375637,0.008179333,0.006640832,0.007615847,0.009576158,0.014384098,0.014857935,0.017778028,0.017273844,0.01466204,0.021848843,0.003193749,0.004505567,0.003193749,0.003449645,0.01312219,0.010602793,0.00433591,0.005310392,0.003331672,0.00433591,0.001854725,0.002111873,0.002861822,0.001086278,0.015004496,0.014220641,0.015835686,0.014645967,0.002479922,0.007746044,0.002293471,0.00241868,0.001236932,0.00090222,0.000584808,0.000687023
7840,0.013024576,0.011224985,0.005932994,0.006410972,0.007661667,0.007918416,0.01436385,0.014689334,0.021908829,0.021093458,0.022946447,0.021674653,0.013275178,0.014569661,0.012985626,0.01330821,0.008270524,0.00769423,0.017080116,0.015557587,0.007470009,0.008167098,0.003714844,0.001,0.005770647,0.004505567,0.002998337,0.001816591,0.01684544,0.018856541,0.021014519,0.022224183,0.004868284,0.006033278,0.006074574,0.006418767,0.00476447,0.002805356,0.006678373,0.005567793
7841,0,0,0,0,0.015879679,0.01075925,0.013137615,0.007141489,0,0,0,0,0.014900988,0.015840423,0.020227402,0.015316179,0.018688677,0.017097207,0.015453382,0.012941188,0,0,0,0,0.004560718,0.002332383,0.003144842,0.001982424,0,0,0,0,0.003449645,0.005787951,0.003301521,0.002981615,0.007490063,0.005128375,0.003924293,0.001382028
7842,0.012252572,0.014018555,0.007681221,0.00814871,0.009148898,0.008843192,0.009332874,0.009486975,0.017052864,0.015771798,0.016016895,0.015410315,0.009602231,0.01030654,0.008185444,0.004615209,0.007746044,0.008252366,0.011554001,0.010223289,0.010162311,0.009418207,0.002473866,0.002017425,0.00178045,0.003085455,0.002594227,0.001886797,0.014261093,0.016522223,0.015644391,0.016076731,0.001296149,0.00674542,0.00406203,0.003535541,0.003331672,0.003937014,0.00214243,0.001729163
7844,0.01108463,0.012173262,0.005449798,0.007169441,0.005621417,0.008977871,0.007924728,0.009348933,0.01291535,0.014143067,0.014316774,0.013140888,0.010322199,0.010251472,0.006542218,0.005504571,0.006395354,0.005486374,0.011136343,0.009710971,0,0,0,0.001581139,0,0,0,0,0.011469428,0.012784948,0.010782834,0.011049252,0,0.001584299,0,0,0.012039768,0,0,0
7845,0.003464109,0.002690728,0.001532972,0.002668336,0.006237027,0.009859166,0.012601524,0.012314612,0.004560718,0.003674243,0.002260533,0.002572939,0.021670522,0.023827136,0.023289119,0.015111565,0.011945576,0.017924436,0.016776633,0.011181378,0.001296149,0.001157584,0.001109054,0,0.003301521,0.003464109,0.002204543,0.003301521,0.002563204,0.005000021,0.002798217,0.00195704,0.005385191,0.013279622,0.006371856,0.005656884,0.012039768,0.011820893,0.013041229,0.012555528
7846,0.0143882,0.014992926,0.011074611,0.010194832,0.017623114,0.01945836,0.021112608,0.021440206,0.024003409,0.021592787,0.021178339,0.022654443,0.015094082,0.013875639,0.013199209,0.011877947,0.01079317,0.009965103,0.014993527,0.014774095,0.013181656,0.011921524,0.003962333,0.001044031,0.008258423,0.010596094,0.00813028,0.00674542,0.017523739,0.019409928,0.020371632,0.021608347,0.003039742,0.007307595,0.007409521,0.008360719,0.005069538,0.006229005,0.006180654,0.006826472
7847,0.017948777,0.018865689,0.010735894,0.011537543,0.012437603,0.013110601,0.015701059,0.014345387,0.024524265,0.022809564,0.022946447,0.022654443,0.016041074,0.016546208,0.011287179,0.010320212,0.011975385,0.010872151,0.016942593,0.017276218,0.013478279,0.013395064,0.00601668,0.003391171,0.003937014,0.004516651,0.004460956,0.004183312,0.019650514,0.021973546,0.021140756,0.021166599,0.004266159,0.008197652,0.007028571,0.007293898,0.005403729,0.005215386,0.004427203,0.003687826
7848,0,0.00194936,0,0,0.009550014,0.004847699,0.00722502,0.004837374,0,0,0,0,0.013196784,0.012231985,0.013106404,0.008966725,0.012134052,0.011475486,0.013277061,0.010538174,0,0,0,0,0.002865314,0.001791648,0.002406244,0.001545963,0,0,0,0,0.00325577,0.004929523,0.002600003,0.00290345,0.005403729,0.003674243,0.002262744,0.002273765
7849,0.014576901,0.009289913,0.003847086,0.005449798,0.009680027,0.009934951,0.010816726,0.012024598,0.01521295,0.016332413,0.021361728,0.021399647,0.00689933,0.003507143,0.010256739,0.008882684,0.005375898,0.002714778,0.010817096,0.009327514,0.008360719,0.007758944,0.002063978,0.000960729,0.004806264,0.004878544,0.003633188,0.002586506,0.013938923,0.007713701,0.011629407,0.021483063,0.002400002,0.002071233,0.004785413,0.003065947,0.002351597,0.00178045,0.00459349,0.001752142
7851,0.01799547,0.019034909,0.010356198,0.009731546,0.014694813,0.014496542,0.017804676,0.015654521,0.02192275,0.01953063,0.020712758,0.020838782,0.01436928,0.014276514,0.010057306,0.008590798,0.011234292,0.010290614,0.015226487,0.016169749,0.012402939,0.010595763,0.002959734,0.001609348,0.00370136,0.004615209,0.003286341,0.002422811,0.017696403,0.019967348,0.018738973,0.018802943,0.003209367,0.007523368,0.004219017,0.005059666,0.004277863,0.004560718,0.003209367,0.003064315
7852,0,0,0,0,0.009602231,0.012352966,0.012417042,0.014666746,0,0,0,0,0.001337909,0.001311488,0.001090871,0.001224745,0.000994485,0.001456022,0.001135782,0.001118034,0,0.000574456,0.000557674,0,0.0060828,0.004516651,0.004615209,0.002861822,0,0,0,0,0.000677495,0.001417745,0.000607454,0.000796241,0.000968504,0.000661816,0.000589067,0
7853,0.02044953,0.022556247,0.012885231,0.013388454,0.015950974,0.017286809,0.018831912,0.019538771,0.027899443,0.02658636,0.025674478,0.023256494,0.01759298,0.01937457,0.012789641,0.012522188,0.013989202,0.012579163,0.020380641,0.01967511,0.016220884,0.015217289,0.006685856,0.00588221,0.006648357,0.006678373,0.00496993,0.00496993,0.02246644,0.027782739,0.024137795,0.024089401,0.006457599,0.010959827,0.008012576,0.00959181,0.007700725,0.007752497,0.00532919,0.004615209
7854,0.017090215,0.01601471,0.009726406,0.008142571,0.016115784,0.016201449,0.018496324,0.018817274,0.021276355,0.020804986,0.019352177,0.018654232,0.016289121,0.016197467,0.010517228,0.009187076,0.01070553,0.010623759,0.016378156,0.016310046,0.012873117,0.011191614,0.00462603,0.001596873,0.006332498,0.006220973,0.005431417,0.003728279,0.017782107,0.019597504,0.018950752,0.018145471,0.005403729,0.008763673,0.007064052,0.007924728,0.006340389,0.006107411,0.004219017,0.004277863
7855,0.017320768,0.015707651,0.011788615,0.010127117,0.01949762,0.018510217,0.021346199,0.02163088,0.021756831,0.020697395,0.021452846,0.01914758,0.016467073,0.0167565,0.011889056,0.010802571,0.012715452,0.010906086,0.018932718,0.017686651,0.012422437,0.012353249,0.003646925,0.001969773,0.006572718,0.006811807,0.005522709,0.004732881,0.018535651,0.020509607,0.021515005,0.020909991,0.005347922,0.008532395,0.006782382,0.007681221,0.005991697,0.006261031,0.004358913,0.003962333
7856,0.00678975,0.005830985,0.005522709,0.005196176,0.017599175,0.014935782,0.01612816,0.017184472,0.01049076,0.012220942,0.009995165,0.010465945,0.011927395,0.016405918,0.003240376,0.003420533,0.001987462,0.002376975,0.010651305,0.010673862,0.003141661,0.002368546,0.001640123,0.001240968,0.00497998,0.004868284,0.005567793,0.006172559,0.008514796,0.01004233,0.008360719,0.009099576,0.005167227,0.006488497,0.005253594,0.005029932,0.000724569,0.000644205,0.001034408,0.000614003
7857,0.015182942,0.012579958,0.012369713,0.013703093,0.012414464,0.015444901,0.015423581,0.015966924,0.025731345,0.024168093,0.023616682,0.024335096,0.015416641,0.012326666,0.015728681,0.012492923,0.00910507,0.008276567,0.014735322,0.013941183,0.011099823,0.013050849,0.006971426,0.003013308,0.003346646,0.005300968,0.003464109,0.001788855,0.016704639,0.020149713,0.021390998,0.023920705,0.00433591,0.006220973,0.007549906,0.007536649,0.003755005,0.00325577,0.007341728,0.006465337
7858,0.013385914,0.014678231,0.006123763,0.004277863,0.014138045,0.014356886,0.016158178,0.01579059,0.012756247,0.013530121,0.013452766,0.014242743,0.008573319,0.010087886,0.007266425,0.007014329,0.008654587,0.008677666,0.011476968,0.011338717,0.007648604,0.00772018,0.0018735,0.000547723,0.006752829,0.006066338,0.005761976,0.003974932,0.011510554,0.012208497,0.012261751,0.012748875,0.003057782,0.003860061,0.005010011,0.005440615,0.005540786,0.004711705,0.00306105,0.002731303
7859,0.014876637,0.014400116,0.008093295,0.009990161,0.009434121,0.00916528,0.010279286,0.010789602,0.02068456,0.017998666,0.018442656,0.018259191,0.011965819,0.010343588,0.008590798,0.006957067,0.008944391,0.008503043,0.012894969,0.01261037,0.012342598,0.008596617,0.004449734,0.00178045,0.002186323,0.001944223,0.002588439,0.001691154,0.01663092,0.017742013,0.017566495,0.019087882,0.002433107,0.006292895,0.002826663,0.006204877,0.001673321,0.002188609,0.002368546,0.001694108
7860,0.001667334,0.001581139,0.001118034,0.001587451,0.011593189,0.01006347,0.004549741,0.012131002,0.000781025,0.001539481,0.001140176,0.000984378,0.013834024,0.005621417,0.016023326,0.008154844,0.012051018,0.008354737,0.003741666,0.006549856,0.000822192,0,0.000952366,0.000354965,0.002835493,0.00532919,0.007245752,0.005039863,0,0.001794437,0.000616441,0.0012,0.003535541,0.002853072,0.005735884,0.006245039,0.006123763,0.006316687,0.00653457,0.006099218
7862,0.020546713,0.019803946,0.012686159,0.012248041,0.01280281,0.014288523,0.015495006,0.015086625,0.028615127,0.026120608,0.025368761,0.024253831,0.015692585,0.017162952,0.01244516,0.010971045,0.011864847,0.011325833,0.018117365,0.017431029,0.01543648,0.014848071,0.005540786,0.004393191,0.004324363,0.004324363,0.003157536,0.002785681,0.022802349,0.025156301,0.024082631,0.024807141,0.005683339,0.00943942,0.006928259,0.007981313,0.006978595,0.006957067,0.005394468,0.004494456
7863,0.008191551,0.010723964,0.006978595,0.008508922,0.00688482,0.00814871,0.004959859,0.007835895,0.016335873,0.015386185,0.014141476,0.014378256,0.015910071,0.022059509,0.003240376,0.003286341,0.003420533,0.003301521,0.01307313,0.010020796,0.003660609,0.004505567,0.002431052,0.003376395,0.00246982,0.001673321,0.002630592,0.001509967,0.015002629,0.012240649,0.015108156,0.014341831,0.003098392,0.006172559,0.002971536,0.002705553,0.000793725,0.001109054,0.000578792,0.000673053
7864,0.015034362,0.015843295,0.005656884,0.006245039,0.019441595,0.021398081,0.022240651,0.021666159,0.01391713,0.013083377,0.015230428,0.015236829,0.012504965,0.011000767,0.008532395,0.008843192,0.010449161,0.010395667,0.015511489,0.014940569,0.008775077,0.008378642,0.002830198,0.000942338,0.011141281,0.011139844,0.00943942,0.008955565,0.01198365,0.01347171,0.013190303,0.013339061,0.004858002,0.006862998,0.006131922,0.006797111,0.007382479,0.006625756,0.005089226,0.003924293
7865,0.013231675,0.012953007,0.007628966,0.005735884,0.009633425,0.007899449,0.008871418,0.009137961,0.013431338,0.013426274,0.015622959,0.015296446,0.00870643,0.008258423,0.006457599,0.00584811,0.005019981,0.004438483,0.007905777,0.007993833,0.007530011,0.007252649,0.002988315,0.001236932,0.003949694,0.00343512,0.002837256,0.002714778,0.011478884,0.012491482,0.01427781,0.015008095,0.002195452,0.004743434,0.003478512,0.004615209,0.003768298,0.002282544,0.00325577,0.002698151
7866,0.0217998,0.019410907,0.011747397,0.013303775,0.015785268,0.018428007,0.017825955,0.019084712,0.030330613,0.027404799,0.027508469,0.025907029,0.01964359,0.020020528,0.013062913,0.012453474,0.014422254,0.012374846,0.020049485,0.020595363,0.017706744,0.016378431,0.005735884,0.003646925,0.006292895,0.007028571,0.004301176,0.005079392,0.023589006,0.025873314,0.025686633,0.027045949,0.006316687,0.010811547,0.008579149,0.010326412,0.007148487,0.007733123,0.005796583,0.004858002
7867,0.022253286,0.02106083,0.014076721,0.012581508,0.015671442,0.017385726,0.019080256,0.01933131,0.027350421,0.025931963,0.028277785,0.025600355,0.020038032,0.018828274,0.01350652,0.012533644,0.013277325,0.012314856,0.020492481,0.020415433,0.015632943,0.015441663,0.005522709,0.003577716,0.006204877,0.006269012,0.005966609,0.003521371,0.021779118,0.02636363,0.025478588,0.024915727,0.005916114,0.010754416,0.009137961,0.008916395,0.008056141,0.007197284,0.005709672,0.00462603
7868,0.002340942,0.003023248,0.002325943,0.002402085,0.008831876,0.007842274,0.009762327,0.010093932,0.003056146,0.003361554,0.002351597,0.001811078,0.021638763,0.024024072,0.021956969,0.021905108,0.017338689,0.016864548,0.015846988,0.016421274,0.001104536,0.001459452,0,0.00072111,0.003605559,0.003794742,0.002995,0.002570995,0.002655187,0.00343512,0.002102381,0.001811078,0.010156749,0.014545718,0.007362131,0.008222015,0.011621191,0.011513768,0.012546245,0.012426743
7869,0.016077259,0.014671416,0.006767621,0.008694936,0.009423515,0.011370733,0.012648578,0.013753542,0.017042304,0.018784741,0.022603894,0.021856053,0.011203761,0.011686711,0.011469994,0.010656467,0.006730578,0.007443186,0.011164057,0.011918545,0.009460585,0.008871418,0.004277863,0.001280625,0.004959859,0.004571668,0.003083834,0.002792852,0.015279076,0.016528003,0.021328713,0.022764216,0.003013308,0.002958044,0.004919369,0.005300968,0.004711705,0.004266159,0.005916114,0.005019981
7870,0.01573275,0.014997395,0.010961515,0.009486975,0.014102879,0.015744062,0.017652206,0.017006966,0.022480995,0.020622058,0.020042799,0.020933299,0.015942884,0.01537012,0.010090662,0.008414373,0.009808317,0.00935428,0.016861137,0.015897179,0.012306407,0.01319955,0.004990011,0.003209367,0.005147838,0.005974983,0.00479585,0.003768298,0.018453446,0.021890124,0.018738973,0.019713963,0.005167227,0.008654587,0.007334914,0.007855016,0.005540786,0.005753292,0.003974932,0.003605559
7871,0.01425236,0.011375526,0.008105642,0.011925424,0.018020964,0.019946222,0.019965043,0.021937119,0.020843582,0.020937599,0.021723886,0.022391489,0.014463872,0.013123029,0.014249658,0.012871525,0.011388442,0.009854093,0.014645181,0.014941975,0.009279142,0.012185333,0.002819578,0.002197728,0.00433591,0.007120453,0.003911531,0.004560718,0.017610283,0.018919109,0.021077732,0.022041249,0.002190892,0.005069538,0.005079392,0.005865185,0.00325577,0.002177156,0.006316687,0.005338564
7872,0.010279918,0.010211837,0.00722502,0.007035682,0.003464109,0.005486374,0.006708254,0.006403168,0.015197427,0.014848576,0.013693346,0.014838806,0.008246305,0.008561647,0.004929523,0.002910331,0.005890705,0.006074574,0.009828688,0.008614049,0.007622409,0.006387531,0.002461709,0.002651418,0.001109054,0.002249446,0,0.001135782,0.012037525,0.01319451,0.013089721,0.013713161,0.002009976,0.004037337,0.003127304,0.003591665,0.002370656,0.002402085,0.001118034,0.001449138
7873,0,0,0.001649243,0,0.007028571,0.006804463,0.009544777,0.011353305,0,0,0,0,0.001086278,0.002657069,0,0,0,0,0.001131371,0.001058301,0,0,0,0,0.005234525,0.004135226,0.003521371,0.002675821,0,0,0,0,0,0,0,0,0.000704982,0.000549545,0,0
7874,0.019663337,0.020283624,0.012018567,0.01692053,0.017115449,0.01920355,0.015253067,0.022586251,0.032269171,0.035243314,0.036420522,0.035934534,0.025373848,0.036989159,0.011754802,0.00991984,0.00813028,0.006715704,0.021272759,0.023183103,0.008234169,0.010980066,0.005899187,0.003301521,0.003847086,0.004301176,0.00605809,0.001931322,0.029335897,0.028110089,0.032501645,0.028598636,0.006519249,0.014127961,0.005941415,0.006300835,0.002758626,0.002765867,0.002193173,0.002179451
