feature_number,Pn-delicatissima_DOM,Pn-delicatissima_Unfil,Pn-galaxiae_DOM,Pn-galaxiae_Unfil,Pn-hasleana_DOM,Pn-hasleana_Unfil,Pn-multiseries_DOM,Pn-multiseries_Unfil,Pn-subpacifica_DOM,Pn-subpacifica_Unfil,Pn-delicatissima,Pn-galaxiae,Pn-hasleana,Pn-multiseries,Pn-subpacifica,DOM,Unfil,Exp1_Pn-delicatissima,Exp1_Pn-multiseries,Exp1_Pn-subpacifica,Goleta_I,NewportBeach_I,NewportBeach_M,SantaMonica_I,Scripps_I,Scripps_M,Scripps_N,StearnWharf_I,mean_piers,139_D,140_D,145_D,146_D,47_D,49_D,59_D,61_D,71_D,73_D,mean_CCE,sum_xic_exp2,sum_xic_exp2env
8915,2.1283779513155674e-8,2.037169795949174e-8,2.406819430241374e-8,5.322343202084525e-9,2.229298779071311e-9,6.94798304924712e-9,6.613453383448113e-8,9.748459630152429e-9,5.532593551865975e-8,0,2.0827738736323705e-8,1.4695268752249133e-8,4.588640914159216e-9,3.7941496732316775e-8,2.7662967759329876e-8,3.380834838955632e-8,8.478096768195163e-9,1.4699735406008378e-8,1.9690272589819326e-8,4.801088370179854e-7,6.369251292867648e-6,2.743417106931434e-6,2.1459341609091432e-6,0,7.118678245145942e-6,1.501806480868136e-6,2.835559678999625e-5,3.93973789306441e-6,6.52180274622287e-6,0,1.3430812903455407e-6,1.597722341935836e-6,1.0113095178575394e-6,5.615668556667999e-6,5.823211772150272e-6,8.030910674796215e-5,9.687230047946435e-7,5.396791641601488e-7,4.940308863131471e-7,1.1965809588389727e-5,3955518.85284,12614284.66535
8916,9.17604608958466e-7,6.650868697319245e-6,1.4293110466360714e-6,6.401835487064929e-6,3.552923745274049e-6,6.060191347792746e-6,4.0291257850907647e-7,2.8664938270234516e-5,2.8074966623606313e-7,4.786397761123927e-6,3.7842366531388554e-6,3.9155732668505e-6,4.806557546533398e-6,1.4533925424371796e-5,2.533573713679995e-6,1.3167003291227453e-6,1.0512846312707072e-5,6.189064405977703e-7,1.698699640045649e-5,1.2112934293132655e-4,1.0077695277291288e-5,4.647809455474341e-6,6.006120817683478e-6,1.7327375181844737e-5,2.723412762325049e-6,2.7025434878833963e-6,5.3851022864410995e-6,0,6.108757408617924e-6,9.034951664965426e-6,1.5174699383463082e-5,1.094996130185092e-4,5.762753086662699e-6,3.316356218449261e-5,5.2991449670522993e-5,2.768780752871467e-5,7.400100998879396e-5,3.696538433228653e-5,3.162826746608711e-5,4.077168621846226e-5,2236691929.87801,2268835727.63856
8918,2.488882455063868e-8,2.145792220480832e-8,1.9372734286383026e-8,2.7891415936192133e-8,1.1016571177442443e-8,2.3537380165792627e-8,1.8032304971133878e-7,5.875820405452432e-8,7.517757848500222e-8,1.7032669380867502e-7,2.3173373377723502e-8,2.363207511128758e-8,1.7276975671617538e-8,1.1954062688293154e-07,1.2275213614683862e-7,6.215575164216104e-8,6.039432323399849e-8,4.2068004293816954e-8,6.352943366181344e-8,9.345740891694012e-7,1.864829055610438e-5,1.2483641656703356e-5,1.138644770654262e-5,4.748852475830383e-5,4.615454288965804e-6,1.3933721889157001e-5,1.6447302674564774e-5,1.3982749911716823e-5,1.7373266680257322e-5,9.906076206867425e-7,2.641200520908434e-7,7.792790331687224e-7,7.954652735905012e-8,7.998307589325152e-7,6.490692607581387e-7,3.306841207029912e-7,3.696772102222791e-7,4.1212734006936184e-7,2.825510860034659e-7,4.87589549167679e-7,8796252.220323,14034448.286892
8919,6.745772500450543e-9,6.42024066687228e-8,1.3159502567921187e-8,3.137577194272544e-8,4.2770743250075225e-9,2.3256988528380665e-8,1.1481092831596507e-7,1.1660220286310867e-7,1.380920145793647e-7,4.2927634090034713e-8,3.5474089584586667e-8,2.2267637255323313e-8,1.3767031426694093e-8,1.1570656558953688e-7,9.050982433469971e-8,5.541705845774181e-8,5.5673000818594456e-8,5.0770156738758146e-9,1.8461516240620746e-7,2.2532446345502476e-6,2.4209039784099337e-6,0,0,0,0,0,7.006233176629969e-6,3.946585510729674e-6,1.671715333221197e-6,5.833348057833498e-6,3.236163154271387e-6,0,0,0,0,4.422509128867346e-7,2.978298100892642e-7,1.2823684367673432e-7,0,6.75384146588147e-7,11865752.085954001,12728441.8548
8920,0,9.006764955392931e-8,0,1.7669680691592003e-9,0,1.1017089070065593e-9,0,1.444571446721586e-7,0,1.1826290189523516e-7,4.5033824776964656e-8,8.834840345796002e-10,5.508544535032797e-10,7.22285723360793e-8,5.913145094761758e-8,0,7.113127461949777e-8,1.5297110627480386e-9,2.9324451462960336e-8,3.065063788610661e-8,0,0,0,4.148463144780027e-6,0,0.004226674142053115,0,0,5.288528256497369e-4,0,0,0,0,0,0,0,0,0,0,0,9502418.37394,153671529.02044
8921,7.667152978377817e-8,4.974896092337408e-6,9.916682442908256e-9,4.505402635502846e-9,4.23513305285813e-9,0,5.748558776218963e-8,0,5.374275320513226e-7,2.1285424421005675e-7,2.525783811060593e-6,7.2110425392055514e-9,2.117566526429065e-9,2.8742793881094814e-8,3.751408881306897e-7,1.3714729301861136e-7,1.0384511478365935e-6,8.88809216031154e-7,2.787717766853537e-7,2.542753941876273e-7,3.0834817952023945e-4,3.3623282243422684e-4,1.3482482178071327e-4,2.0123536529158872e-4,2.3314139958657097e-4,5.515097966333558e-4,5.9935072352205136e-6,5.717752427637127e-4,2.928826419057035e-4,6.350935090868747e-4,5.939366192323879e-4,2.454304351874505e-4,6.041330902308984e-4,0.0010178053563441702,0.0013095078425130369,0.0011437804883827137,9.452296081319105e-4,0.0011750677339632584,5.712120742030818e-4,9.002374913008722e-4,471478863.34211,1164894959.66058
8922,2.958618591783712e-8,1.0251761588316368e-7,2.0884985935172e-8,5.971026165288711e-8,3.119632174647587e-8,6.070625217980392e-8,1.5151274870564533e-7,4.622541298223849e-6,1.0863941796884693e-6,1.5133043706341244e-6,6.60519009005004e-8,4.029762379402955e-8,4.59512869631399e-8,2.387027023464747e-6,1.2998492751612968e-6,2.639148843987199e-7,1.2717559597147656e-6,3.242574959233422e-8,7.154034789529526e-7,4.533690546330952e-7,5.596593988268822e-6,1.9696591264517763e-5,1.3164545303768596e-5,3.515214078432042e-5,1.7495686232413072e-5,1.6533192737934278e-5,0,6.98972862443769e-6,1.432855986695758e-5,2.8062919019054535e-5,3.6442911400491373e-05,1.0835966370936447e-4,8.234330003933538e-5,9.670305290477866e-5,1.0748559972698654e-4,1.796430212331612e-4,2.61799886553775e-4,2.8099192728306616e-4,1.2729251869139025e-4,1.4769005043466007e-4,46331196.65536,161484762.4872
8923,4.10890725559417e-8,6.870990722910586e-7,2.7915684769001315e-9,2.247084574826846e-7,0,9.76133339310428e-8,0,1.0846309599922111e-5,2.184697914020096e-8,3.1571837919420012e-6,3.6409407242350014e-7,1.1375001297979237e-7,4.88066669655214e-8,5.4231547999610555e-6,1.5895153855411012e-6,1.3145524034608558e-8,3.0025828511137794e-6,1.0791376026479808e-7,1.292262219904583e-6,3.5252719234139482e-6,1.793472502698847e-5,3.3828686267781706e-6,6.117664683100039e-6,2.4236848357466934e-5,6.603150977708671e-6,1.2522191816434758e-5,0,4.548820262642772e-5,1.4535706514363095e-5,1.8243878580815373e-4,1.7961418896940269e-4,9.458924801384954e-4,7.717538320290667e-4,2.2650493255092148e-4,4.735717877001529e-4,0.0010540114504067552,0.0013451684787989474,0.0015775475529579428,0.00155167741891701,9.085414081005361e-4,141739459.67443,862135566.22998
8924,2.259089811901919e-8,1.7260535493773587e-8,0,9.993872834477637e-9,7.241482050325632e-9,1.0592698285454991e-8,0,7.010998896200444e-9,3.980278771145113e-8,1.5460385877064273e-8,1.9925716806396387e-8,4.996936417238818e-9,8.917090167890311e-9,3.505499448100222e-9,2.76315867942577e-8,1.392703357615919e-8,1.2063698277394186e-8,4.394373767918278e-7,1.0306579969013814e-7,1.866679257073103e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1247512741371382e-6,8.091505524651356e-6,2.5702508873334324e-6,3.182108953185025e-6,2.117972336471909e-6,2.076831801677852e-6,2.645427597182089e-6,4224392.44531,5878366.31041
8925,1.119719939006531e-9,1.1428520310774132e-8,7.322358467838185e-10,4.969065406758253e-10,9.140257843753348e-10,1.0675156156271889e-9,1.0985274126785556e-8,5.554647496041661e-9,5.468814704783374e-9,8.916127558942874e-10,6.274120124890331e-9,6.145711937298218e-10,9.90770700001262e-10,8.269960811413608e-9,3.180213730338831e-9,3.844014080346923e-9,3.887840543802619e-9,1.1198800270061797e-7,6.815991670614286e-9,0,1.8884153893105683e-7,4.278774793867197e-7,0,9.089096937206017e-7,6.527653731689035e-7,1.0972844320328836e-6,1.0673226621625865e-6,4.092315455563424e-7,5.940290906198868e-7,9.150989987262828e-8,3.008346468921705e-8,2.727962590566341e-8,1.7260032393264474e-8,6.848866528381522e-7,5.755358380219669e-7,1.224159580758201e-6,6.953143426421344e-7,3.9819775277883356e-7,8.917029115412776e-8,4.687913712029753e-7,1447286.5793489,1855827.8847286
8926,1.8245772946099482e-8,2.1134015850696256e-8,6.090747297958626e-9,7.216781988029712e-9,7.177986065614023e-9,1.7408516107625765e-8,1.2435044901422895e-7,5.967867958454239e-9,2.277571000625335e-8,0,1.968989439839787e-8,6.653764642994169e-9,1.2293251086619894e-8,6.51591584863416e-8,1.1387855003126676e-8,3.572813306603089e-8,1.0345436380961195e-8,6.289481031576709e-8,1.0269857594853053e-7,1.1088879411932037e-7,5.331686230202424e-6,0,1.0874023721805571e-5,0,2.671564439496341e-6,0,1.1450578388665393e-5,0,3.790981597521216e-6,3.5305849655806217e-6,1.1352289776411914e-5,2.260435918494957e-5,1.800239768746358e-5,4.2167161426387805e-5,3.132823842013101e-5,3.4559576846580104e-5,4.394580981765094e-5,2.5815400976839584e-5,2.1125800673889032e-5,2.8335850496085165e-5,5915177.0290487,26780419.422338698
8929,2.636672976812651e-9,1.7830649415474872e-8,1.6209835533717102e-9,1.6001881602009e-9,0,4.253187085876377e-9,0,1.1696595480096756e-7,0,0,1.0233661196143762e-8,1.610585856786305e-9,2.1265935429381884e-9,5.848297740048378e-8,0,8.515313060368723e-10,2.8129995892503942e-8,0,0,3.808298373532726e-8,2.2599524644886206e-6,0,0,7.497456642016333e-6,0,0,0,0,1.2196761383131193e-6,1.298479159857974e-4,4.116412948983892e-5,4.496523582829408e-5,1.1201873697222542e-4,6.894002197273114e-6,3.094469553455849e-5,2.7447103441205234e-5,4.782948481435883e-5,4.0381114113527105e-5,3.75554212937321e-5,4.43812288165916e-5,2982510.366058,39245557.183758
8930,2.670593718791268e-7,2.186551978790183e-8,4.3369691630216334e-7,4.881814950938066e-8,2.1930779335097616e-7,2.98035672534373e-8,2.750684719641321e-6,8.837559765949017e-7,1.6686233350329442e-5,1.4388234673027316e-5,1.4446244583351431e-7,2.41257532905772e-7,1.2455568030220674e-7,1.8172203481181116e-6,1.553723401167838e-5,4.0713964303006066e-6,3.074495577234588e-6,1.7127226540722844e-7,5.385798098698803e-8,4.5500817627225746e-7,1.3136609303943721e-5,0.00816192201469303,4.469723040023835e-4,0.0012403219772906412,0.0018169073413135143,0.001526707900523329,0,0,0.0016507460183908553,5.393034394172926e-5,5.129291574501966e-5,7.888385754912189e-5,8.942625851563148e-5,3.632015319350693e-4,4.5630948868632585e-4,2.5230420713982945e-4,2.81625873735201e-4,3.351547142760084e-4,3.466687359765144e-4,2.7150390495308743e-4,86879500.158326,612289645.838126
8931,1.920392711195766e-7,4.436993433054668e-8,1.0146997405614496e-7,3.238758449778366e-8,7.753883815544508e-8,2.401140104881819e-8,1.470784931570107e-6,9.044904253951582e-7,1.5102241531248229e-5,1.3436562377382355e-5,1.1820460272506164e-7,6.692877927696431e-8,5.077511960213163e-8,1.1876376784826326e-6,1.4269401954315293e-5,3.3888149092299007e-6,2.8883643445309325e-6,8.363208478780457e-8,0,1.9979673540370248e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,5.642226852537545e-7,0,0,0,0,4.883946832826116e-7,1.3157717106704575e-7,71696218.243399,71781741.68079899
8932,0,2.0572901909523675e-7,0,4.306076472665224e-8,0,2.0957862615525188e-8,0,9.176615400500612e-7,0,3.062030171105737e-6,1.0286450954761837e-7,2.153038236332612e-8,1.0478931307762594e-8,4.588307700250306e-7,1.5310150855528686e-6,0,8.498878715186426e-7,0,0,2.889673233508093e-7,0,7.535695241456495e-6,0,0,8.59058868777114e-7,0,0,9.737967518331745e-7,1.171068857758348e-6,0,0,0,0,0,0,0,0,0,0,0,32886210.820607997,33086245.242858
8933,6.096326061689509e-9,3.2392240630394874e-8,0,1.0419635662465993e-7,0,3.1435703167700327e-8,0,2.0284588035198117e-6,1.433194463981895e-7,1.5979775626368207e-7,1.9244283346042193e-8,5.2098178312329964e-8,1.5717851583850163e-8,1.0142294017599059e-6,1.515586013309358e-7,2.98831544919758e-8,4.7125617204124975e-7,0,0,0,0,0,0,0,0,4.215276931905875e-6,0,0,5.269096164882344e-7,0,0,0,2.4349776354492136e-6,1.6455211256119213e-4,1.5016797388979437e-4,6.343290609015633e-5,6.29688551638362e-5,4.273808179011543e-5,3.5171003392260234e-5,6.50310527131349e-5,14192389.10325,52613282.04595
8934,0,1.992042089295754e-7,0,1.2712357824491208e-7,5.597513517599621e-9,1.9007157110379752e-7,0,2.2438248480177516e-6,1.0343360948054508e-8,4.646891962974016e-6,9.96021044647877e-8,6.356178912245604e-8,9.783454231069858e-8,1.1219124240088758e-6,2.328617661961035e-6,3.188174893130826e-9,1.4814232338540106e-6,2.1710352432726167e-9,2.8057964731233676e-7,1.2648096790847271e-8,2.31130610560625e-5,4.113396464771748e-6,1.420266666831065e-6,3.4589993264152187e-6,8.596908002434648e-6,2.7648746489558673e-6,0,5.704718718134606e-5,1.2564336668352138e-5,3.027623387372173e-7,2.9296130067227597e-7,4.4683996985125005e-6,3.5458295079901802e-6,1.5537234417175155e-5,9.303675866210131e-6,5.889340583950616e-6,4.31192523815505e-6,2.9331179570026764e-6,8.91783616145545e-6,6.399763330863146e-6,77484583.94936,85484091.69789
8935,6.180539059929131e-8,3.442068094102649e-8,1.194976285899296e-7,2.7642530291863728e-8,4.687005181601941e-8,2.750893392097619e-8,3.827566647107086e-7,1.200439789398317e-7,1.0080604192362274e-5,1.4152821740638328e-6,4.81130357701589e-8,7.357007944089666e-8,3.7189492868497795e-8,2.514003218252701e-7,5.7479431832130535e-6,2.1383067856156446e-6,3.249796596315062e-7,1.339134192461093e-8,2.577428305804484e-8,0,0,1.1108295477775964e-5,3.708909869792915e-7,0,3.9008385132495964e-7,6.271835731816041e-7,1.4596056295829564e-6,2.5065479535840215e-7,1.7758392892753972e-6,6.826307647678261e-8,8.168502148569607e-8,3.2037569988835114e-8,9.524817240024517e-8,5.7990462286438035e-8,9.115239442163645e-8,5.561541120897463e-8,4.200552341273257e-8,1.7769939071853304e-7,8.733964110555207e-8,8.130246791620578e-8,29406343.39836,29865901.183272
8936,6.666955050723772e-10,7.653578164773716e-8,0,8.585935617197697e-8,0,2.938114935422007e-8,0,1.2003641993541296e-7,0,2.4137299504164097e-6,3.860123857640477e-8,4.2929678085988486e-8,1.4690574677110035e-8,6.001820996770648e-8,1.2068649752082049e-6,1.3333910101447545e-10,5.451085315051514e-7,7.788795146878172e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.262971990134223e-8,0,0,0,5.328714987667779e-9,22523051.332218,22525814.162396
8937,2.4335219103430918e-8,1.9999201294126354e-7,3.1866422402960464e-7,4.5779497396745643e-7,1.653312634606199e-7,1.7476223830308925e-7,7.656133806905807e-7,1.2040167366714392e-6,1.0245300437240005e-5,5.312899098682201e-5,1.1216361602234722e-7,3.8822959899853056e-7,1.7004675088185458e-7,9.8481505868101e-7,3.1687145712031007e-5,2.3038489049048483e-6,1.1033111389741053e-5,1.999071416245136e-9,1.7118400235455578e-7,2.6446788212616993e-7,3.894415006690742e-6,0,0,0,0,0,0,4.134702231438464e-6,1.0036396547661507e-6,6.060546297901396e-7,0,9.479625305394569e-7,4.160797183919058e-6,6.381986555033946e-6,1.16658923720653e-6,7.504477954078449e-7,2.4018377230477305e-6,9.48476602958287e-7,1.6514523135308054e-6,2.019774674913684e-6,182741565.92698,184485983.87208
8938,1.0838974354642068e-8,1.3343941463990133e-6,7.486798340420339e-8,1.8680988774871037e-8,1.908879145121527e-8,2.564823732995014e-9,1.2809364889572175e-7,9.843833597642034e-7,4.749925152743176e-6,2.310092955213706e-6,6.726165603768278e-7,4.6774486089537214e-8,1.0826807592105143e-8,5.562385043299626e-7,3.5300090539784414e-6,9.965629101697918e-7,9.300232547769578e-7,7.639681192391783e-9,0,3.850333061983087e-7,0,1.7587658588258398e-5,0,4.5893033333288245e-6,1.2283236857488269e-6,8.81923737566996e-6,0,0,4.028065372875751e-6,3.680301971373104e-8,0,0,8.56895512510969e-8,7.94913134834981e-7,3.199394854360101e-7,1.667901710440419e-7,1.7172143661594253e-7,4.42538454056874e-8,1.2644493971441134e-7,2.1066366231668604e-7,147671302.714176,148770919.610133
8939,0,4.2814607343431196e-8,2.1990568055236572e-9,4.5538173376036674e-7,0,2.627659037454936e-7,0,0,0,0,2.1407303671715598e-8,2.287903952829452e-7,1.313829518727468e-7,0,0,4.3981136110473146e-10,1.521924489698583e-7,2.4255671099420672e-9,0,0,0,0,0,0,0,3.016658101609925e-6,0,0,3.770822627012406e-7,8.250677912531845e-7,0,0,0,0,2.222121200686224e-6,1.6372621797991554e-6,0,6.155940131740336e-7,3.188735716426947e-7,6.507981076160875e-7,72411452.62460999,72902633.74337
8940,4.428426309410142e-7,1.1011503756455167e-7,2.373688861271134e-7,1.1892267064166252e-7,3.400307834346605e-7,1.2335856305456625e-7,7.760380749236322e-7,4.4934926066917556e-7,8.740413128543319e-6,1.3761801813044973e-5,2.7647883425278296e-7,1.7814577838438797e-7,2.316946732446134e-7,6.126936677964039e-7,1.1251107470794145e-5,2.1073387007939476e-6,2.912709468994986e-6,1.2993331683055118e-7,0,2.666848087185136e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97731692.947537,97731692.947537
8944,5.017986987567187e-8,2.043868855435535e-6,5.578987400192831e-7,3.5725891349587956e-6,4.730565348293727e-7,1.7619156442439048e-6,2.936898487786077e-7,7.172783253851833e-8,2.662823243358458e-7,1.941007005462651e-7,1.0470243626556032e-6,2.0652439374890393e-6,1.1174860895366387e-6,1.82708840658563e-7,2.3019151244105546e-7,3.282214635677562e-7,1.5288404335446038e-6,2.0412101924725602e-8,2.39721280907502e-7,4.448540109570245e-7,2.283758681963035e-5,1.9477873364095132e-5,2.5036201861821314e-5,2.0529467278708687e-5,1.5342092743685588e-5,2.0062455616581456e-5,2.3449958410073467e-5,1.0464273602865197e-5,1.964998871218265e-5,1.0811832177516498e-6,3.2435594636431163e-6,3.991599998175487e-6,2.7570613500253848e-06,2.3296849447777265e-6,2.3351409267616507e-6,1.6507240509240553e-6,1.2631944199529445e-6,1.326558169543392e-6,2.9731588830232576e-6,2.1768954262226058e-6,645923620.789225,652266858.787695
8945,1.2712607925562419e-7,4.151491153618228e-7,1.6305715547932034e-7,1.1142314409235843e-7,2.586669231843658e-7,1.3092418822823285e-7,2.0496330953170631e-7,5.110189697011165e-7,2.4687883973656383e-7,4.7217890345193043e-7,2.711375973087235e-7,1.3724014978583938e-7,1.9479555570629934e-7,3.5799113961641144e-7,3.595288715942471e-7,2.001384614375161e-7,3.281388641670922e-7,9.984850406023321e-7,2.051708539229798e-6,2.025415648500153e-6,3.101182881258441e-5,3.291306438003266e-5,7.602409723838739e-5,2.518444169951538e-5,2.8555619197233706e-5,4.879530722716508e-5,5.167400760003938e-5,6.505318516563572e-5,4.490144391507422e-5,9.702227045413699e-6,7.721383950041012e-6,4.895479180477242e-5,9.601530274586111e-6,6.464280377440491e-5,4.5800113052401115e-5,5.067405233531486e-5,3.7900848446642424e-5,2.838034248455955e-4,2.7176419305872116e-4,9.907192525631082e-5,78491689.64071,159204888.24531
8946,7.660421646608425e-8,9.768715849711662e-9,1.471433448644491e-7,1.3653595914192763e-8,6.332293588777778e-7,7.38466101542009e-9,9.699840054701434e-7,1.4066271584073543e-7,3.798025436233107e-7,1.5029429584734235e-7,4.3186466157897956e-8,8.039847038932093e-8,3.203070099465989e-7,5.553233606554394e-7,2.6504841973532655e-7,4.41352693860353e-7,6.435279689348046e-8,6.885980708179723e-8,4.1963696297703467e-7,5.80491382951034e-7,8.000421003970809e-6,4.392577914974221e-5,3.5443495376648237e-5,1.4153170646811914e-5,5.2674837449205255e-5,1.904505535202283e-5,4.6811204234012355e-5,1.7830141817221737e-5,2.973551312870442e-5,2.0952549178575332e-5,1.1967432719457279e-5,4.526853680740404e-5,1.647778017734819e-4,2.7207104498423724e-5,1.7048990855407398e-5,4.023369742026547e-5,4.196688556200081e-5,7.39271018350383e-5,7.84703079781245e-5,5.0042156048589936e-5,29858927.502505,75306784.295325
8947,2.8937338385586564e-7,2.2918646157624015e-8,3.0929868825260857e-7,5.2057054161914714e-8,1.5620779932260365e-7,2.9383885650779463e-8,1.2479664695100307e-6,2.2853490042505276e-7,1.3504550447380217e-5,7.156553833942575e-6,1.5614601500674482e-7,1.8067787120726166e-7,9.279584248669155e-8,7.382506849675417e-7,1.0330552140661396e-5,3.101479357664265e-6,1.497889664067589e-6,2.101036885805734e-7,4.151836343298265e-8,8.042362001839489e-7,0,0,0,0,0,0,0,0,0,0,0,0,1.5670638669870452e-6,0,0,0,0,0,0,9.794149168669032e-8,59585234.882307,59674983.996657
8948,1.4703086886762417e-7,2.1153684389498903e-8,1.8886939877088107e-7,4.0944258500270115e-8,1.0305311177661612e-7,1.4770681888886878e-8,8.578180454836611e-7,1.8646766146417042e-7,6.685226807789193e-7,6.237576621187973e-7,8.409227662856153e-8,1.149068286355756e-7,5.8911896832751494e-8,5.221428534739157e-7,6.461401714488583e-7,3.930588211355403e-7,1.7741878967232474e-7,3.009730732848553e-9,2.946122892353618e-8,6.394993783098708e-8,0,1.198323138904868e-5,0,1.6293614593063069e-6,2.7896730329658337e-6,5.443278823027136e-6,0,2.14725160345634e-6,2.9990995384755375e-6,2.4066567795441035e-5,1.5465515020378505e-5,9.692928851829405e-5,1.7984308755428476e-4,6.511784408887697e-6,1.3730326232940748e-5,3.1863082514902845e-5,3.370483804532689e-4,1.4388979215426858e-4,2.1691072012417747e-4,1.1351328941658068e-4,16517924.835854,116940076.171764
8950,1.6456840892964687e-6,3.2972729880545985e-7,9.542622475183537e-7,1.3345896340473646e-7,5.459374432753136e-7,1.0285016051167366e-7,5.650221081913967e-6,2.418507041856882e-6,2.373236886286857e-5,1.5493156761772016e-5,9.877056940509643e-7,5.438606054615451e-7,3.2439380189349364e-7,4.0343640618854245e-6,1.9612762812320293e-5,6.505694744974534e-6,3.695540045270154e-6,7.131064945332499e-8,7.016019722077594e-8,4.965550789922432e-7,8.353713506608474e-6,4.6711650642644804e-5,2.720769722175076e-5,1.3725410172065409e-5,1.6665711562086658e-5,4.025510492912293e-5,7.967269665058414e-5,2.1825470279143474e-6,2.934681646409719e-5,2.3410904674689625e-6,3.5535315215153554e-6,3.5806829613127786e-6,1.5130912824744504e-6,2.4023944219153445e-6,3.565548440712761e-6,1.6156370735419566e-6,2.7465983874084103e-6,2.982771112640473e-6,3.966561527870389e-6,2.8467136350593887e-6,181896792.100574,189917873.529244
