sample_code,Pn_delicatissima,Pn_galaxiae,Pn_hasleana,Pn_multiersies,Pn_subpacifica,featureID,important_org,N,N/C,AI-mod,O,DBE,DBE/C
2620,3.63885e-7,0.0000013922,5.85818e-7,0.0000219953,0.000027952,2620,not,4,0.363636364,0.222222222,1,5,0.454545455
2635,2.24536e-6,1.74763e-6,1.03102e-6,0.0000119472,9.28211e-6,2635,not,1,0.052631579,0,3,0,0
2641,7.98228e-7,2.76721e-6,1.77128e-6,1.20914e-6,2.32175e-6,2641,not,1,0.05,0.205882353,4,6,0.3
2645,7.3727e-7,6.81741e-7,5.13449e-6,3.48811e-6,1.29738e-6,2645,not,0,0,0.25,4,7,0.318181818
2646,0.0000066672,3.98628e-6,2.38744e-6,0.0000261522,0.000147956,2646,not,0,0,0,7,0,0
2649,1.32927e-7,1.63551e-7,8.09888e-8,2.16525e-6,4.60726e-6,2649,not,1,0.047619048,0.342857143,5,9,0.428571429
2651,3.26217e-7,1.26243e-7,5.03479e-8,2.74465e-6,9.66985e-6,2651,not,0,0,0.277777778,4,8,0.380952381
2669,3.64138e-9,8.07516e-9,2.57323e-9,9.33644e-6,0.0000238832,2669,important,1,0.043478261,0.411764706,4,11,0.47826087
2671,1.07771e-6,6.91442e-7,2.25264e-7,2.31078e-6,9.53019e-6,2671,not,5,0.227272727,0,8,4,0.181818182
2674,4.55787e-6,4.52458e-6,2.42689e-6,0.000028099,0.000144942,2674,not,4,0.153846154,0,6,5,0.192307692
2680,1.60393e-6,3.84821e-6,0.0000016053,8.29894e-6,0.000017132,2680,not,1,0.04,0,15,1,0.04
2683,0.0000034318,2.92462e-6,1.86251e-6,0.0000165873,0.0000793994,2683,not,4,0.129032258,0,7,5,0.161290323
2688,1.59916e-6,1.65955e-6,9.1383e-7,8.60871e-6,0.0000370822,2688,not,5,0.135135135,0,9,4,0.108108108
2705,6.82713e-6,6.59338e-6,0.0000055395,0.0000577791,0.0000315057,2705,not,0,0,0.4,2,5,0.454545455
2706,2.50506e-7,1.9957e-7,1.22718e-7,9.6769e-7,7.70868e-7,2706,not,2,0.222222222,0.583333333,2,5.5,0.611111111
2708,1.21017e-6,6.97542e-7,6.34253e-7,1.78759e-6,2.61737e-6,2708,not,1,0.111111111,0.461538462,3,5,0.555555556
2712,0.000008562,0.0000237835,0.0000147257,9.50372e-6,0.0000356286,2712,not,1,0.090909091,0.722222222,2,8,0.727272727
2713,4.64258e-7,3.47907e-6,2.00517e-6,3.58418e-6,5.21166e-6,2713,not,1,0.1,0.8,3,8,0.8
2726,2.58999e-6,2.29175e-6,1.25386e-6,2.05772e-6,1.23304e-6,2726,not,1,0.083333333,0.55,2,7,0.583333333
2727,6.08199e-6,0.0000175477,0.0000108516,6.63421e-6,0.0000259512,2727,not,2,0.181818182,0.625,2,7,0.636363636
2738,1.34192e-6,2.64003e-6,1.69117e-6,0.000012536,4.58972e-6,2738,not,0,0,0.391304348,3,6,0.461538462
2739,4.50566e-7,2.82674e-7,1.99432e-7,1.53648e-6,1.32238e-6,2739,not,0,0,0.391304348,3,6,0.461538462
2756,1.08806e-6,1.32584e-6,9.57912e-7,0.0000024198,5.93098e-6,2756,not,2,0.181818182,0.066666667,3,3,0.272727273
2767,3.72616e-6,0.0000031307,1.98779e-6,0.0000555036,0.000106258,2767,important,4,0.363636364,0.5,2,6,0.545454545
2768,6.06464e-6,0.0000065139,3.94202e-6,0.0000992364,0.0000804969,2768,not,4,0.363636364,0.5,2,6,0.545454545
2785,0.000002007,2.02816e-6,8.95961e-7,0.0000190815,0.000030548,2785,not,4,0.333333333,0.714285714,2,8,0.666666667
2790,2.46217e-6,7.98314e-6,4.87221e-6,0.00013966,0.000349979,2790,not,4,0.333333333,0.571428571,2,7,0.583333333
2791,4.76547e-7,1.54391e-6,9.03754e-7,0.0000017656,1.66113e-6,2791,not,0,0,0.266666667,2,5,0.3125
2799,4.90795e-6,0.0000039107,2.25218e-6,0.0000217221,0.0000728591,2799,not,4,0.333333333,0.428571429,2,6,0.5
2807,3.36831e-6,3.05845e-6,1.21189e-6,0.000119787,0.0000628862,2807,not,3,0.272727273,0.166666667,4,4.5,0.409090909
2825,1.85677e-6,8.43539e-6,4.66689e-6,0.0000758019,0.0000650652,2825,not,1,0.066666667,0.384615385,2,6.5,0.433333333
2844,4.51774e-7,7.65828e-7,1.71402e-7,5.09099e-6,5.34429e-6,2844,important,4,0.307692308,0.333333333,3,6,0.461538462
2872,3.77168e-6,3.07531e-6,1.63971e-6,0.0000181479,0.000110744,2872,not,4,0.285714286,0.222222222,2,5,0.357142857
2882,3.88911e-7,1.13315e-6,1.18569e-6,1.20828e-6,4.00771e-6,2882,not,0,0,0.1875,4,5,0.277777778
2883,0.0000017174,2.64625e-6,2.99238e-6,9.44398e-6,5.68367e-6,2883,not,0,0,0.142857143,3,4,0.210526316
2897,4.78229e-7,5.48898e-7,7.91227e-7,7.85846e-6,8.46468e-6,2897,not,0,0,0.028571429,3,2,0.105263158
2898,2.84348e-7,3.37139e-7,3.45572e-7,7.66889e-6,7.91206e-6,2898,not,0,0,0.028571429,3,2,0.105263158
2908,4.51688e-6,3.05681e-6,2.85067e-6,4.86814e-6,9.60995e-7,2908,not,0,0,0.3,2,7,0.333333333
2921,2.23952e-7,1.38615e-7,1.02861e-7,2.78808e-6,0.0000207117,2921,not,1,0.066666667,0,6,0,0
2922,4.4547e-8,3.94419e-8,2.37054e-8,0.0000148954,1.06342e-6,2922,not,1,0.047619048,0.051282051,1,2,0.095238095
2926,1.58494e-6,8.86485e-7,5.37602e-7,0.0000057487,0.0000322345,2926,not,4,0.307692308,0,5,-0.5,-0.038461538
2932,1.21265e-6,8.59358e-7,4.11691e-7,5.61309e-6,0.0000737364,2932,not,4,0.25,0.272727273,2,6,0.375
2939,2.58346e-6,4.23818e-7,3.68974e-7,1.38792e-6,3.81061e-6,2939,not,0,0,0.333333333,6,8,0.444444444
2944,7.44021e-7,2.11365e-7,1.27403e-7,6.48755e-6,6.80529e-6,2944,not,4,0.25,0.25,2,6,0.375
2948,7.07669e-7,6.33335e-7,2.93802e-7,3.19681e-6,0.0000264847,2948,not,4,0.307692308,0,6,-0.5,-0.038461538
2956,2.85162e-6,2.29404e-6,1.17675e-6,0.0000128847,0.0000890994,2956,not,4,0.25,0.142857143,3,5,0.3125
2972,4.66014e-7,5.53763e-7,3.76205e-7,1.64201e-6,1.07846e-6,2972,not,0,0,0.35,4,9,0.409090909
2975,3.47918e-7,9.26417e-7,6.21726e-7,9.69309e-7,7.54167e-7,2975,not,0,0,0.3,4,8,0.363636364
2979,6.44501e-7,1.44984e-6,1.42234e-6,4.68219e-6,1.83363e-6,2979,not,0,0,0.255813953,3,7,0.304347826
2985,1.81429e-7,2.73406e-7,1.39979e-7,7.57214e-6,4.82317e-6,2985,important,2,0.117647059,0.47826087,7,10,0.588235294
2998,4.61389e-6,0.0000032866,1.87475e-6,0.0000185537,0.000125162,2998,not,4,0.266666667,0,6,-0.5,-0.033333333
3009,3.53986e-6,6.47809e-6,2.99125e-6,1.40727e-6,6.83587e-7,3009,not,2,0.105263158,0.428571429,6,10,0.526315789
3034,4.07132e-7,1.27697e-7,8.49442e-8,9.28071e-7,8.53054e-7,3034,not,1,0.045454545,0.054054054,5,4,0.181818182
3048,3.03667e-7,5.59306e-7,3.38012e-7,3.09937e-6,9.55898e-7,3048,not,0,0,0.291666667,4,9,0.346153846
3050,4.51295e-6,4.40756e-6,0.0000020926,0.0000223142,0.00013561,3050,not,4,0.235294118,0,7,-0.5,-0.029411765
3065,3.49844e-6,2.50522e-6,1.37462e-6,0.0000126881,0.0000871903,3065,not,0,0,0,8,0,0
3084,4.83267e-7,8.06291e-8,3.72756e-8,9.11178e-7,5.83937e-6,3084,not,1,0.037037037,0.229166667,4,8,0.296296296
3126,1.91041e-7,2.51816e-7,1.00144e-7,9.52969e-7,0.0000234399,3126,not,5,0.217391304,0,5,5,0.217391304
3144,9.81579e-9,4.41006e-9,4.78837e-9,0.000128178,0.000232897,3144,important,2,0.095238095,0.5,10,13,0.619047619
3145,2.73918e-6,2.14514e-6,1.27628e-6,9.07003e-6,0.0000628313,3145,not,0,0,0,9,0,0
3155,2.03705e-6,2.86794e-6,1.55129e-6,0.0000238337,0.0000559743,3155,not,0,0,0.192307692,6,8,0.275862069
3163,3.94577e-7,1.73073e-7,7.89327e-8,3.80056e-7,0.0000273904,3163,not,1,0.043478261,0,10,4,0.173913043
3173,2.07186e-7,1.12698e-7,4.90893e-8,4.37613e-7,7.65985e-6,3173,not,6,0.285714286,0.181818182,8,9,0.428571429
3182,9.5329e-7,4.19299e-6,2.50058e-6,0.0000369515,0.0000139499,3182,not,0,0,0,10,1,0.045454545
3191,0.0000267886,0.0000906665,0.0000736529,0.000127923,0.0000204306,3191,not,0,0,0.222222222,7,9,0.333333333
3201,8.37268e-7,8.33918e-7,3.17394e-7,0.0000240539,0.0000832273,3201,not,4,0.148148148,0.047619048,4,5,0.185185185
3217,3.43498e-7,2.64346e-6,2.55519e-6,1.94877e-6,5.51017e-7,3217,not,0,0,0.244897959,7,10,0.344827586
3219,0.0000011012,9.3021e-7,5.47511e-7,5.41766e-6,0.0000266931,3219,not,11,0.578947368,0,7,6,0.315789474
3227,7.08945e-7,3.55732e-7,2.30635e-7,1.71722e-6,0.0000212289,3227,not,1,0.032258065,0.092592593,6,6,0.193548387
3239,4.41951e-7,7.04317e-7,3.65521e-7,2.59507e-6,0.0000218429,3239,not,5,0.185185185,0,6,5,0.185185185
3281,9.36749e-8,2.83413e-8,4.40562e-8,8.02617e-8,8.27241e-8,3281,not,2,0.060606061,0.122807018,5,7,0.212121212
3282,1.82311e-6,4.30279e-6,1.73871e-6,0.0000103389,0.0000198223,3282,not,1,0.043478261,0,14,1,0.043478261
3330,1.16128e-6,9.51684e-7,6.7304e-7,5.47722e-6,0.000027871,3330,not,2,0.055555556,0.174603175,5,9,0.25
3333,1.20244e-7,9.77486e-8,4.25287e-8,4.74647e-7,6.53494e-6,3333,not,5,0.166666667,0,7,5,0.166666667
3377,7.39288e-7,1.91854e-6,5.44196e-7,0.0000072892,0.0000680822,3377,not,1,0.038461538,0,16,1,0.038461538
3402,8.81987e-7,6.68325e-7,4.79876e-7,3.76314e-6,0.000019488,3402,not,2,0.051282051,0.147058824,6,9,0.230769231
3415,7.65072e-8,2.7734e-8,1.20181e-8,1.43781e-7,5.63385e-6,3415,not,1,0.032258065,0,14,4,0.129032258
3453,5.26668e-7,3.87031e-7,2.30799e-7,0.0000025436,0.0000129794,3453,not,2,0.047619048,0.123287671,7,9,0.214285714
3488,8.46286e-7,9.56675e-7,7.06392e-8,4.2811e-7,0.0000334787,3488,not,5,0.131578947,0,9,4,0.105263158
3528,4.51433e-6,2.52804e-6,1.34023e-6,8.27239e-6,0.0000658327,3528,not,3,0.333333333,0.25,4,4.5,0.5
3529,6.92353e-7,2.00793e-6,0.000001082,0.0000012489,4.19942e-6,3529,not,1,0.090909091,0,4,2,0.181818182
3533,1.03483e-6,1.11127e-6,5.98048e-7,0.0000157492,0.0000163188,3533,not,3,0.333333333,0.333333333,6,5.5,0.611111111
3549,6.84505e-6,4.56385e-6,0.0000029727,0.0000426998,0.0000238877,3549,not,1,0.052631579,0,2,0,0
3552,0.0000208804,0.0000871165,0.0000822205,0.0000905435,0.0000569746,3552,not,0,0,0.176470588,4,5,0.263157895
3554,1.21211e-6,1.79904e-6,0.0000011191,0.0000207733,9.23831e-6,3554,not,2,0.133333333,0.3,6,7,0.466666667
3556,2.22162e-7,1.09115e-6,4.95845e-7,0.000017328,0.0000309256,3556,not,4,0.333333333,0.5,2,6.5,0.541666667
3558,1.94104e-7,1.07436e-6,4.72486e-7,0.0000175755,0.0000303149,3558,not,0,0,0.3125,8,7,0.538461538
3560,4.85899e-7,1.5392e-7,6.06409e-8,4.22562e-6,0.0000135572,3560,not,2,0.117647059,0.44,5,9,0.529411765
3563,2.03528e-6,2.04794e-6,8.53807e-7,2.93944e-6,3.13083e-6,3563,not,2,0.117647059,0.5,6,10,0.588235294
3564,9.92058e-7,1.69531e-6,1.29957e-6,4.12098e-6,3.32497e-6,3564,not,0,0,0.263157895,4,7,0.333333333
3573,6.14097e-7,3.74733e-7,2.05489e-7,2.38576e-6,0.000017614,3573,not,1,0.047619048,0.142857143,5,5.5,0.261904762
3577,3.39385e-8,1.68069e-8,1.71714e-8,5.19328e-6,0.0000153719,3577,not,3,0.333333333,0,5,6.5,0.722222222
3578,2.98774e-6,1.87057e-6,8.7067e-7,7.73783e-6,0.0000867932,3578,not,6,0.375,0,6,5,0.3125
3579,2.45708e-6,3.44633e-6,0.000002145,0.0000127113,0.000037717,3579,not,0,0,0.25,6,8,0.347826087
3581,4.85054e-8,2.02026e-8,1.67659e-8,6.35414e-6,0.0000199962,3581,not,1,0.076923077,0.727272727,13,11,0.846153846
3582,0.0000007622,8.49283e-7,4.41418e-7,5.63706e-6,0.0000425272,3582,not,1,0.05,0,8,0,0
3588,0.0000129235,0.0000164932,0.0000152993,0.000105288,0.0000129921,3588,not,0,0,0,9,2,0.090909091
3590,7.36653e-7,2.43051e-7,2.91684e-7,5.22362e-6,1.40306e-6,3590,not,6,0.222222222,0.2,2,8,0.296296296
3594,4.84252e-6,3.73238e-6,1.05535e-6,6.08015e-6,0.0000472049,3594,not,5,0.217391304,0,9,4,0.173913043
3596,5.48741e-7,7.86795e-7,3.79046e-7,3.39755e-6,0.0000221169,3596,not,6,0.25,0,8,5,0.208333333
3599,2.27599e-6,1.81331e-6,5.37004e-7,1.78814e-6,0.0000213695,3599,not,10,0.434782609,0,8,9,0.391304348
3600,3.53263e-6,2.95036e-6,8.25394e-7,2.97636e-6,0.0000395317,3600,not,5,0.185185185,0,11,4,0.148148148
3603,7.65517e-8,8.34087e-8,6.27015e-8,5.98448e-7,0.0000213,3603,not,0,0,0,14,5,0.178571429
3604,3.05444e-8,3.89344e-8,2.13153e-8,6.06149e-7,0.0000229252,3604,not,16,0.571428571,1.095238095,3,21,0.75
3614,2.28604e-7,1.25267e-7,1.85429e-7,2.70848e-6,5.87315e-7,3614,not,5,1,0,1,6,1.2
3615,7.46763e-7,2.71545e-7,4.65719e-7,3.34429e-6,1.34194e-6,3615,not,5,1,0,1,6,1.2
3616,3.43441e-7,7.3432e-7,2.4819e-7,1.09737e-6,7.91899e-7,3616,not,0,0,0.375,2,4,0.444444444
3619,7.16054e-7,8.59265e-7,6.81585e-7,1.51954e-6,1.38965e-6,3619,not,0,0,0.523809524,1,6,0.545454545
3620,4.30288e-7,4.92696e-7,2.97958e-7,2.51995e-6,2.55745e-6,3620,not,0,0,0.523809524,1,6,0.545454545
3622,3.63572e-7,3.69409e-7,2.05668e-7,5.91895e-7,8.20789e-7,3622,not,0,0,0.428571429,1,5,0.454545455
3623,0.0000121691,5.59502e-6,0.0000021148,0.0000028771,1.84468e-6,3623,not,5,0.714285714,1.75,0,6,0.857142857
3624,4.11996e-7,1.01012e-6,3.37365e-7,1.19464e-6,1.26372e-6,3624,not,0,0,0.2,3,3,0.333333333
3627,1.38211e-7,2.35811e-7,1.92768e-7,2.09392e-7,3.22328e-7,3627,not,2,0.2,0.733333333,1,7,0.7
3630,0.0000011301,1.33647e-6,5.33687e-7,9.23141e-6,8.64759e-6,3630,not,0,0,0.5,2,6,0.545454545
3632,2.59504e-7,4.4502e-7,1.80608e-7,8.04824e-7,1.67992e-6,3632,not,0,0,0.4,2,5,0.454545455
3633,3.15823e-7,5.27723e-7,2.6832e-7,1.26918e-6,4.7543e-7,,,,,,,,
3635,6.01226e-7,5.60017e-7,3.71577e-7,8.68162e-7,9.36804e-7,3635,not,2,0.222222222,0.583333333,2,5.5,0.611111111
3639,1.32341e-6,0.0000014888,7.88462e-7,2.00648e-6,2.22206e-6,3639,not,0,0,0.3,2,4,0.363636364
3640,4.6683e-7,1.67995e-7,2.12256e-7,9.61326e-7,1.42283e-6,3640,not,0,0,0.3,2,4,0.363636364
3641,2.6586e-8,5.98755e-7,5.62569e-7,6.42183e-8,1.06552e-7,3641,not,0,0,0.44,1,6,0.461538462
3642,1.07649e-6,0.0000010648,6.01546e-7,1.25298e-6,1.01893e-6,3642,not,0,0,0.44,1,6,0.461538462
3643,3.41817e-7,5.90094e-7,3.24808e-7,9.67852e-7,1.35626e-6,3643,not,0,0,0.44,1,6,0.461538462
3644,6.09181e-6,0.0000075084,4.37561e-6,8.14185e-6,8.39995e-6,3644,not,0,0,0.44,1,6,0.461538462
3645,2.89773e-7,3.83756e-7,2.48188e-7,1.03351e-6,6.69072e-7,3645,not,0,0,0.44,1,6,0.461538462
3646,2.34284e-6,2.70529e-6,1.43047e-6,2.80751e-6,1.94215e-6,3646,not,0,0,0.44,1,6,0.461538462
3648,3.2287e-7,2.19136e-7,1.36697e-7,2.68199e-7,1.64674e-7,3648,not,1,0.090909091,0.611111111,2,7,0.636363636
3650,4.07366e-7,1.13079e-6,5.14461e-7,1.65311e-6,1.87852e-6,3650,not,0,0,0.36,1,5,0.384615385
3653,6.67575e-7,5.81692e-7,3.52624e-7,7.25726e-7,7.63314e-7,3653,not,1,0.1,0.6,3,6.5,0.65
3654,2.73028e-7,3.06657e-7,1.79539e-7,3.03278e-7,3.52314e-7,3654,not,2,0.2,0.5,2,5.5,0.55
3659,2.97498e-7,9.10628e-7,4.68391e-7,9.97315e-7,7.08492e-6,3659,not,0,0,0.263157895,3,4,0.363636364
3660,1.44794e-6,2.15048e-6,1.13253e-6,3.30774e-6,9.12401e-6,3660,not,0,0,0.263157895,3,4,0.363636364
3661,3.04079e-6,5.25207e-6,4.43836e-6,2.80031e-6,0.0000564913,3661,not,0,0,0.263157895,3,4,0.363636364
3666,1.90167e-8,2.322e-8,1.12367e-8,8.64419e-8,1.71016e-7,3666,not,1,0.1,0,3,2,0.2
3667,6.55687e-8,1.52683e-6,1.08428e-6,4.85939e-8,3.9575e-8,3667,important,0,0,0.407407407,1,6,0.428571429
3670,4.97211e-7,3.93126e-7,3.8446e-7,1.84794e-6,2.19808e-6,3670,not,0,0,0.416666667,2,6,0.461538462
3671,3.11282e-7,5.01138e-7,2.42934e-7,2.15672e-6,2.00706e-6,3671,not,0,0,0.416666667,2,6,0.461538462
3673,8.62162e-7,0.0000011222,6.07452e-7,1.82263e-6,2.59946e-6,3673,not,0,0,0.333333333,2,5,0.384615385
3677,1.49352e-6,3.87076e-6,2.27581e-6,9.42527e-6,6.44584e-6,3677,not,0,0,0.25,2,4,0.307692308
3686,1.35784e-6,6.34812e-6,0.0000061818,6.30144e-6,1.09115e-6,3686,not,0,0,0.4375,0,7,0.4375
3688,1.46662e-6,1.53106e-6,0.0000015828,0.0000013394,9.60772e-7,3688,not,0,0,0.266666667,3,4,0.4
3689,5.16875e-7,5.94028e-7,4.14829e-7,5.95764e-7,6.72264e-7,3689,not,0,0,0.111111111,4,3,0.272727273
3691,9.5666e-7,6.2588e-7,4.74823e-7,1.23909e-6,9.45266e-7,3691,not,0,0,0.448275862,1,7,0.466666667
3692,0,0,0,9.8332e-10,0,3692,not,1,0.076923077,0,1,0,0
3694,1.76007e-7,1.85919e-7,1.02017e-7,7.76252e-7,6.78644e-7,3694,not,0,0,0.461538462,2,7,0.5
3695,8.77168e-8,1.53866e-7,2.66511e-7,6.58528e-7,4.04431e-7,3695,not,0,0,0.379310345,1,6,0.4
3696,2.93918e-6,3.83071e-6,2.02835e-6,3.93851e-6,1.99705e-6,3696,not,1,0.111111111,0,5,3,0.333333333
3697,1.15655e-6,0.0000044836,5.26941e-6,2.65184e-6,2.88162e-6,3697,not,1,0.1,0,4,2,0.2
3698,3.34848e-8,4.58924e-8,3.03102e-8,1.01663e-7,1.50575e-7,3698,not,1,0.083333333,0.631578947,1,7.5,0.625
3699,1.43505e-7,2.76146e-6,2.07513e-6,1.06183e-7,1.34369e-7,3699,not,2,0.222222222,0,4,2,0.222222222
3701,6.88785e-7,4.67649e-7,2.35468e-7,1.72827e-7,1.36848e-7,3701,not,1,0.111111111,0,5,2,0.222222222
3702,3.08547e-7,4.00279e-7,2.5018e-7,8.06613e-7,6.59894e-7,3702,not,2,0.181818182,0.6,3,7,0.636363636
3703,2.36343e-6,5.57155e-6,4.57385e-6,3.82916e-6,0.0000121654,3703,not,2,0.181818182,0.6,3,7,0.636363636
3704,8.63237e-7,2.65256e-6,5.88152e-7,0.0000150681,0.0000165444,3704,not,0,0,0.307692308,2,5,0.357142857
3713,9.81388e-7,5.33454e-7,3.64097e-7,3.74302e-6,0.0000233938,3713,not,0,0,0,5,0,0
3714,2.41205e-7,7.37985e-7,4.75789e-7,9.08163e-7,8.70871e-7,3714,not,0,0,0.217391304,3,4,0.307692308
3721,3.29038e-7,3.66316e-7,2.14873e-7,7.26617e-7,1.12133e-6,3721,not,2,0.181818182,0.066666667,3,3,0.272727273
3724,8.59875e-7,5.5217e-7,4.55648e-7,0.0000011211,9.07828e-7,3724,not,0,0,0.428571429,2,7,0.466666667
3725,1.50721e-6,1.26893e-6,8.23375e-7,2.36121e-6,1.19303e-6,3725,not,0,0,0.428571429,2,7,0.466666667
3726,2.33265e-7,2.82154e-7,2.4543e-7,6.81914e-7,5.82739e-7,3726,not,0,0,0.428571429,2,7,0.466666667
3727,3.06865e-6,0.0000107197,0.0000102799,5.12292e-6,0.0000032015,3727,not,0,0,0.35483871,1,6,0.375
3728,4.37213e-6,0.0000202158,0.0000181539,0.0000148133,0.0000018874,3728,not,0,0,0.35483871,1,6,0.375
3729,8.20901e-6,0.0000101124,0.0000049376,5.68455e-6,0.0000186637,3729,not,1,0.090909091,0,4,2,0.181818182
3730,2.87842e-6,6.28998e-6,2.92414e-6,8.38552e-6,9.71653e-6,3730,not,0,0,0.357142857,2,6,0.4
3732,2.19017e-7,3.82473e-7,1.63159e-7,8.34297e-7,9.82703e-7,3732,not,2,0.166666667,0.529411765,3,7,0.583333333
3734,9.87543e-7,2.11799e-6,0.000002663,5.75769e-6,1.58783e-6,3734,not,0,0,0.225806452,1,4,0.25
3735,2.70062e-7,9.35752e-7,1.00914e-6,1.00941e-6,9.75719e-7,3735,not,0,0,0.225806452,1,4,0.25
3737,1.36006e-7,3.97285e-7,2.04039e-7,1.33669e-6,1.15699e-6,3737,not,2,0.166666667,0.411764706,3,6,0.5
3740,8.49115e-7,1.80619e-7,9.57315e-8,0.0000130231,0.0000134361,3740,important,1,0.083333333,0.388888889,4,6,0.5
3743,1.15583e-6,1.78658e-6,9.75495e-7,0.0000035964,3.42148e-6,3743,not,0,0,0.181818182,4,4,0.307692308
3744,2.75007e-7,3.87567e-7,3.09795e-7,3.18303e-7,3.07179e-7,3744,not,2,0.166666667,0.176470588,3,4,0.333333333
3745,0,1.44176e-9,0,5.11506e-9,0,3745,not,1,0.066666667,0,1,1,0.066666667
3746,1.78942e-7,1.53304e-7,8.57947e-8,4.88866e-7,5.65495e-7,3746,not,2,0.181818182,0.142857143,4,4,0.363636364
3749,8.59636e-6,2.23921e-6,1.34754e-6,1.62738e-6,4.28211e-6,3749,not,1,0.083333333,0,4,2,0.166666667
3750,5.01572e-7,6.33044e-7,3.89014e-7,2.32774e-6,1.07369e-6,3750,not,0,0,0.333333333,2,6,0.375
3754,1.24396e-7,6.98739e-7,3.45684e-7,1.75249e-6,0.000002354,3754,not,0,0,0.333333333,3,6,0.4
3755,6.51301e-7,3.39376e-7,1.79648e-7,9.88125e-6,6.12993e-6,3755,not,0,0,0.333333333,3,6,0.4
3756,1.40721e-6,1.85824e-6,8.61789e-7,0.000030601,9.77064e-6,3756,not,0,0,0.333333333,3,6,0.4
3758,5.64633e-7,1.00429e-6,4.73027e-7,2.24421e-6,9.72225e-7,3758,not,2,0.166666667,0.5,4,7,0.583333333
3759,9.46047e-7,5.30861e-7,2.41128e-7,3.72249e-6,2.41246e-6,3759,not,5,0.555555556,1.75,4,8,0.888888889
3760,4.46187e-6,0.0000031742,1.31075e-6,8.59742e-6,7.60674e-6,3760,not,2,0.2,0.083333333,2,3,0.3
3762,7.72839e-7,1.44218e-6,8.36966e-7,6.77584e-7,6.72073e-8,3762,not,2,0.166666667,0.375,4,6,0.5
3763,4.31128e-6,3.45286e-6,1.73124e-6,0.0000052105,1.13417e-7,3763,not,2,0.166666667,0.375,4,6,0.5
3764,3.11431e-7,3.02155e-7,4.96321e-7,1.95744e-6,1.98009e-6,3764,not,0,0,0.25,4,5,0.357142857
3766,2.59312e-7,9.68383e-8,4.00819e-8,8.50643e-7,0.0000077775,3766,not,4,0.444444444,0,4,-0.5,-0.055555556
3768,4.75054e-7,7.3382e-7,4.19675e-7,1.14215e-6,9.54723e-7,3768,not,0,0,0.166666667,4,4,0.285714286
3769,4.74651e-7,2.95129e-7,2.40967e-7,1.16842e-6,4.99165e-7,3769,not,0,0,0.428571429,1,8,0.444444444
3774,3.37127e-6,1.38677e-6,9.49437e-7,2.46718e-6,1.98623e-6,3774,not,0,0,0.222222222,6,5,0.416666667
3775,3.91604e-7,6.25759e-7,3.54382e-7,3.87511e-7,2.44509e-7,,,,,,,,
3776,3.98126e-6,5.66417e-6,1.82647e-6,0.0000505976,0.000163007,3776,not,4,0.333333333,0.466666667,1,6,0.5
3777,1.42623e-7,1.18259e-6,0.0000005973,3.7351e-7,1.06088e-7,3777,not,0,0,0.371428571,1,7,0.388888889
3778,2.51059e-7,2.24492e-7,2.32796e-7,6.59747e-7,8.38697e-7,3778,not,0,0,0.371428571,1,7,0.388888889
3779,1.46778e-6,7.27464e-7,1.30996e-6,0.000010232,2.56978e-7,3779,not,1,0.125,0,6,0,0
3783,1.20875e-7,1.49655e-6,9.3377e-7,4.45346e-8,6.01849e-8,3783,not,3,0.272727273,0,4,3,0.272727273
3785,1.17669e-6,3.12977e-7,1.62283e-7,8.86922e-7,1.08763e-6,3785,not,1,0.076923077,0,4,2,0.153846154
3786,3.77187e-6,6.94927e-7,4.69475e-7,1.58539e-6,4.22334e-6,3786,not,1,0.076923077,0,4,2,0.153846154
3787,8.41568e-6,4.13275e-6,2.34017e-6,0.0000028233,4.74201e-6,3787,not,1,0.076923077,0,4,2,0.153846154
3788,2.16633e-8,9.30877e-8,8.63455e-8,2.74192e-7,6.78076e-7,3788,not,3,0.25,0,3,2,0.166666667
3789,0.0000027911,3.08928e-6,1.74768e-6,4.53304e-6,1.97803e-6,3789,not,0,0,0.461538462,4,8,0.533333333
3790,9.79964e-7,9.30456e-7,4.84035e-7,2.50079e-6,0.0000017456,3790,not,3,0.230769231,0.647058824,3,8.5,0.653846154
3791,3.78276e-7,6.64383e-7,2.93004e-7,1.41176e-6,1.57535e-6,3791,not,0,0,0.461538462,4,8,0.533333333
3793,7.5301e-7,3.07752e-7,1.1172e-7,1.91609e-6,6.73357e-6,3793,not,0,0,0,6,3,0.25
3794,9.44389e-8,2.55826e-7,1.68507e-7,2.95274e-7,1.4361e-7,3794,not,5,0.454545455,0.6,2,6.5,0.590909091
3795,3.2402e-8,9.11733e-8,2.71837e-8,8.78943e-7,1.05083e-7,3795,not,2,0.181818182,0,5,3,0.272727273
3796,8.92536e-7,5.81797e-6,3.20197e-6,8.18155e-6,6.36334e-6,,,,,,,,
3797,9.07683e-7,6.58415e-6,5.11927e-6,0.0000127677,2.31246e-6,,,,,,,,
3798,1.70295e-7,1.92512e-7,1.42212e-7,7.83125e-7,8.77888e-7,3798,important,1,0.076923077,0.181818182,2,3.5,0.269230769
3802,1.11393e-6,3.71773e-7,0.000000172,1.80913e-6,1.34015e-6,3802,not,0,0,0.310344828,3,6,0.375
3804,1.26133e-8,8.03215e-8,2.04959e-8,1.63504e-7,1.95614e-7,,,,,,,,
3808,3.25797e-7,5.15047e-7,2.87455e-7,2.88008e-6,4.47164e-6,3808,not,0,0,0.307692308,4,6,0.4
